dog_id,oc_primary_census_division__1.0,oc_primary_census_division__2.0,oc_primary_census_division__3.0,oc_primary_census_division__4.0,oc_primary_census_division__5.0,oc_primary_census_division__6.0,oc_primary_census_division__7.0,oc_primary_census_division__8.0,oc_primary_census_division__9.0
72595,False,False,False,False,False,True,False,False,False
101094,False,False,False,False,True,False,False,False,False
20277,False,False,False,False,False,False,False,True,False
29950,False,False,True,False,False,False,False,False,False
77313,False,False,False,True,False,False,False,False,False
69982,False,False,True,False,False,False,False,False,False
24154,False,False,False,False,False,False,False,False,True
87129,False,False,False,False,False,False,False,False,True
77973,False,False,False,False,False,False,False,False,True
47419,False,False,False,False,False,False,False,False,True
4270,False,False,False,False,False,False,False,False,True
9185,False,False,False,False,False,False,True,False,False
82768,False,False,False,False,True,False,False,False,False
92401,False,False,False,False,True,False,False,False,False
50621,False,False,False,False,False,False,False,True,False
16173,True,False,False,False,False,False,False,False,False
15723,False,True,False,False,False,False,False,False,False
80908,False,False,False,False,False,False,True,False,False
32480,False,False,False,False,True,False,False,False,False
37165,False,False,False,False,False,False,False,True,False
27756,False,False,False,False,False,False,False,True,False
89412,False,False,False,False,False,False,True,False,False
86962,False,False,False,False,False,False,False,True,False
85127,False,False,False,False,True,False,False,False,False
49744,False,False,False,False,False,False,False,True,False
40204,False,False,True,False,False,False,False,False,False
97712,False,False,False,False,False,False,False,False,True
76332,False,True,False,False,False,False,False,False,False
38130,False,False,True,False,False,False,False,False,False
97951,False,False,False,False,True,False,False,False,False
62025,False,False,False,False,False,False,False,False,True
81308,False,False,False,False,False,False,False,False,True
66081,False,True,False,False,False,False,False,False,False
18457,False,False,False,False,True,False,False,False,False
32662,False,False,True,False,False,False,False,False,False
35460,False,False,True,False,False,False,False,False,False
88273,False,False,False,False,True,False,False,False,False
24481,False,False,True,False,False,False,False,False,False
67234,False,False,False,True,False,False,False,False,False
62097,False,False,True,False,False,False,False,False,False
39595,False,False,False,True,False,False,False,False,False
102874,False,False,False,False,False,False,False,True,False
28559,False,False,False,False,True,False,False,False,False
103422,False,False,True,False,False,False,False,False,False
81185,False,False,True,False,False,False,False,False,False
84949,True,False,False,False,False,False,False,False,False
86001,False,False,False,False,False,False,True,False,False
9271,False,False,False,False,True,False,False,False,False
87787,False,False,False,False,False,False,False,False,True
81209,False,False,False,False,False,False,False,False,True
86236,False,False,False,False,False,False,False,False,True
84606,False,True,False,False,False,False,False,False,False
66131,False,False,False,False,False,False,True,False,False
18609,False,False,False,False,False,False,True,False,False
80427,False,False,False,False,False,False,False,False,True
37957,False,False,False,False,False,True,False,False,False
76876,False,False,False,False,True,False,False,False,False
72498,False,False,False,False,False,False,True,False,False
40871,False,False,False,False,False,False,False,False,True
65228,False,False,False,False,False,False,False,True,False
91649,False,False,True,False,False,False,False,False,False
78101,False,False,False,False,False,False,False,True,False
58355,False,False,False,False,False,False,False,False,True
56497,False,False,False,False,False,False,False,False,True
22694,False,False,False,False,False,False,True,False,False
72382,False,False,True,False,False,False,False,False,False
28423,False,False,False,False,False,False,False,True,False
58898,False,False,True,False,False,False,False,False,False
98298,False,False,True,False,False,False,False,False,False
49890,False,False,True,False,False,False,False,False,False
23253,False,False,False,False,True,False,False,False,False
61511,False,False,False,False,False,False,False,True,False
31887,False,False,False,False,True,False,False,False,False
38056,False,False,True,False,False,False,False,False,False
97238,False,False,False,False,False,False,False,False,True
657,False,False,False,False,False,False,False,False,True
14662,False,False,False,False,False,False,True,False,False
87336,False,False,True,False,False,False,False,False,False
77249,False,False,False,False,False,False,False,False,True
64518,False,True,False,False,False,False,False,False,False
39480,False,False,False,False,False,True,False,False,False
98745,False,False,False,False,False,False,True,False,False
58356,False,False,False,False,False,False,False,False,True
20412,False,False,False,False,False,False,False,False,True
62652,False,False,False,False,False,False,True,False,False
97829,False,False,False,False,True,False,False,False,False
56946,False,False,False,False,False,False,False,False,True
6621,False,False,False,False,False,False,True,False,False
17237,False,False,False,False,False,False,False,False,True
2256,False,False,False,False,True,False,False,False,False
91467,False,False,False,False,False,False,False,False,True
13657,False,True,False,False,False,False,False,False,False
54338,False,False,False,False,True,False,False,False,False
36083,False,False,True,False,False,False,False,False,False
21114,False,False,False,False,False,False,False,True,False
69153,False,True,False,False,False,False,False,False,False
35709,False,False,False,False,False,False,False,True,False
15942,False,False,False,False,False,False,False,True,False
51462,False,False,False,False,False,False,True,False,False
32417,False,True,False,False,False,False,False,False,False
27995,False,False,False,False,False,False,False,True,False
10365,False,False,True,False,False,False,False,False,False
61181,False,False,True,False,False,False,False,False,False
72634,False,False,False,False,True,False,False,False,False
43858,False,False,False,False,True,False,False,False,False
75465,False,False,False,False,True,False,False,False,False
76211,False,False,True,False,False,False,False,False,False
33542,False,False,False,False,False,False,False,True,False
83948,False,False,True,False,False,False,False,False,False
1072,True,False,False,False,False,False,False,False,False
48170,False,False,False,False,False,False,False,False,True
77248,False,False,False,False,False,False,False,False,True
54586,False,False,False,False,True,False,False,False,False
88431,False,True,False,False,False,False,False,False,False
24175,False,False,False,False,True,False,False,False,False
72662,False,False,False,True,False,False,False,False,False
55975,False,False,False,False,True,False,False,False,False
69107,False,True,False,False,False,False,False,False,False
99681,False,False,False,False,True,False,False,False,False
709,False,False,False,True,False,False,False,False,False
35426,False,False,False,False,False,False,False,False,True
8307,False,False,False,False,False,False,True,False,False
102318,False,False,False,False,True,False,False,False,False
28648,False,False,True,False,False,False,False,False,False
72754,False,False,False,False,True,False,False,False,False
67225,False,True,False,False,False,False,False,False,False
94674,False,False,False,True,False,False,False,False,False
59894,False,False,True,False,False,False,False,False,False
94485,False,False,False,False,False,False,False,False,True
15447,False,False,True,False,False,False,False,False,False
69432,False,False,False,False,False,False,True,False,False
58493,False,False,False,False,False,False,False,False,True
75254,False,False,True,False,False,False,False,False,False
92869,False,False,False,False,True,False,False,False,False
31117,False,False,False,False,False,False,False,False,True
85556,False,False,False,False,True,False,False,False,False
17818,False,False,False,False,False,True,False,False,False
28686,False,False,True,False,False,False,False,False,False
73682,False,False,False,True,False,False,False,False,False
15091,False,False,False,False,True,False,False,False,False
88292,False,False,False,True,False,False,False,False,False
5373,False,False,False,False,False,False,False,True,False
16497,False,False,False,True,False,False,False,False,False
80012,False,False,False,True,False,False,False,False,False
38276,False,False,False,False,False,False,False,False,True
18227,False,False,False,False,True,False,False,False,False
85475,False,False,False,False,True,False,False,False,False
58054,False,False,False,False,False,False,False,False,True
1495,False,False,False,False,False,False,False,False,True
59704,False,False,True,False,False,False,False,False,False
100896,False,False,False,False,True,False,False,False,False
92528,False,True,False,False,False,False,False,False,False
88022,False,True,False,False,False,False,False,False,False
39162,False,False,False,False,False,False,False,False,True
5218,False,False,False,False,True,False,False,False,False
92664,False,False,False,False,False,False,False,False,True
26466,False,False,False,False,True,False,False,False,False
94187,False,True,False,False,False,False,False,False,False
81114,False,False,False,False,False,False,True,False,False
66281,True,False,False,False,False,False,False,False,False
57339,False,False,False,False,False,False,False,False,True
86698,False,False,False,False,True,False,False,False,False
3553,False,False,False,False,False,False,True,False,False
87166,False,False,False,False,False,False,False,True,False
68773,False,True,False,False,False,False,False,False,False
47538,False,False,False,False,True,False,False,False,False
80140,False,False,True,False,False,False,False,False,False
83517,False,False,True,False,False,False,False,False,False
93839,False,False,False,False,False,False,False,True,False
55053,False,False,True,False,False,False,False,False,False
52766,False,False,False,False,False,False,False,False,True
21861,False,False,True,False,False,False,False,False,False
83101,False,False,False,False,True,False,False,False,False
90688,False,False,False,False,False,False,False,False,True
89359,False,True,False,False,False,False,False,False,False
94968,False,False,False,False,False,False,False,False,True
40650,False,False,False,False,True,False,False,False,False
83145,False,False,False,False,False,False,False,False,True
24771,True,False,False,False,False,False,False,False,False
79257,False,False,False,False,False,True,False,False,False
2201,False,False,False,False,False,False,False,False,True
9735,False,False,True,False,False,False,False,False,False
10268,False,False,False,False,False,False,True,False,False
12519,False,False,False,True,False,False,False,False,False
59933,False,False,False,True,False,False,False,False,False
7788,False,False,False,True,False,False,False,False,False
69405,True,False,False,False,False,False,False,False,False
96980,False,False,False,False,False,False,False,True,False
49749,True,False,False,False,False,False,False,False,False
36717,False,False,False,False,False,False,False,True,False
20633,False,False,False,False,True,False,False,False,False
75058,False,False,False,False,False,False,False,False,True
42678,False,False,False,False,True,False,False,False,False
10051,False,False,False,False,False,False,False,False,True
71016,False,False,True,False,False,False,False,False,False
61128,True,False,False,False,False,False,False,False,False
76524,False,False,False,False,True,False,False,False,False
72090,True,False,False,False,False,False,False,False,False
85878,False,False,False,False,True,False,False,False,False
41621,False,False,True,False,False,False,False,False,False
61810,True,False,False,False,False,False,False,False,False
72669,False,False,False,False,False,False,False,False,True
60982,False,False,False,False,False,False,False,False,True
97533,False,False,False,False,True,False,False,False,False
94861,False,False,False,False,True,False,False,False,False
17563,False,False,False,False,True,False,False,False,False
64388,True,False,False,False,False,False,False,False,False
91090,False,False,False,False,False,False,True,False,False
72598,False,False,False,False,True,False,False,False,False
50725,False,False,False,False,True,False,False,False,False
1452,False,False,False,False,False,False,True,False,False
92485,False,False,False,False,False,False,False,False,True
87929,False,False,False,False,True,False,False,False,False
18253,False,False,False,False,False,False,False,False,True
95636,False,False,False,False,False,False,False,False,True
95686,False,False,True,False,False,False,False,False,False
7957,False,False,False,True,False,False,False,False,False
21355,False,False,False,False,False,False,False,False,True
64341,False,False,False,False,False,False,False,False,True
51789,False,False,False,False,False,True,False,False,False
31644,False,False,False,False,False,False,True,False,False
3511,False,False,False,False,True,False,False,False,False
30004,False,True,False,False,False,False,False,False,False
57915,False,False,False,False,True,False,False,False,False
52202,False,False,False,False,False,False,False,False,True
63046,False,True,False,False,False,False,False,False,False
24970,False,False,False,False,True,False,False,False,False
3092,False,False,False,False,False,False,False,False,True
11897,False,False,False,False,False,False,True,False,False
56739,False,False,False,False,False,False,False,False,True
54547,False,False,True,False,False,False,False,False,False
96490,False,False,False,False,False,False,False,True,False
45216,False,False,True,False,False,False,False,False,False
46180,False,False,False,False,False,False,False,False,True
102218,True,False,False,False,False,False,False,False,False
60419,True,False,False,False,False,False,False,False,False
90837,False,False,False,False,False,False,False,True,False
46421,False,False,False,True,False,False,False,False,False
30021,False,False,False,False,False,False,False,False,True
93844,False,False,False,True,False,False,False,False,False
62118,False,False,False,False,False,False,False,False,True
26912,False,False,False,False,False,False,True,False,False
61380,False,False,False,False,False,False,True,False,False
65133,False,False,False,False,True,False,False,False,False
99785,False,False,False,False,False,False,False,False,True
1486,False,False,True,False,False,False,False,False,False
54856,False,False,False,False,True,False,False,False,False
87315,False,False,False,False,False,False,False,True,False
50929,False,False,False,True,False,False,False,False,False
88235,False,False,False,True,False,False,False,False,False
32441,False,False,True,False,False,False,False,False,False
86727,False,False,False,False,False,True,False,False,False
33822,False,False,False,False,False,False,False,False,True
78966,False,False,True,False,False,False,False,False,False
41582,False,False,False,False,False,False,False,False,True
30246,False,False,False,False,False,False,False,False,True
43039,False,False,False,False,False,False,True,False,False
13354,False,True,False,False,False,False,False,False,False
77933,False,False,False,False,False,False,False,False,True
42694,False,False,False,False,False,True,False,False,False
88820,False,False,True,False,False,False,False,False,False
68210,False,False,False,False,False,False,False,True,False
57171,False,False,False,False,False,False,False,True,False
102219,False,False,False,False,False,False,False,False,True
95937,False,False,False,False,False,False,False,False,True
84925,False,True,False,False,False,False,False,False,False
37447,False,False,False,False,True,False,False,False,False
92068,False,False,True,False,False,False,False,False,False
12714,False,False,False,False,False,False,True,False,False
9458,False,False,False,False,False,False,False,True,False
89134,False,False,False,True,False,False,False,False,False
73045,False,False,False,False,True,False,False,False,False
16222,False,False,False,False,False,False,False,True,False
30250,False,True,False,False,False,False,False,False,False
57525,False,False,False,False,False,False,False,False,True
82611,False,False,False,False,False,False,False,False,True
17922,False,False,True,False,False,False,False,False,False
61794,False,False,False,False,False,False,False,True,False
15540,True,False,False,False,False,False,False,False,False
13824,False,False,True,False,False,False,False,False,False
71270,False,False,False,False,True,False,False,False,False
88799,False,False,False,False,False,False,False,True,False
46615,False,False,False,False,False,False,False,True,False
26796,False,False,True,False,False,False,False,False,False
68223,True,False,False,False,False,False,False,False,False
71663,False,True,False,False,False,False,False,False,False
31098,False,False,False,False,False,False,False,True,False
87458,False,False,False,False,True,False,False,False,False
10590,False,False,False,False,False,False,False,True,False
82783,False,False,False,False,True,False,False,False,False
64453,False,False,False,False,True,False,False,False,False
4531,False,False,False,False,False,False,True,False,False
70751,False,False,True,False,False,False,False,False,False
90767,False,False,True,False,False,False,False,False,False
78501,False,False,True,False,False,False,False,False,False
30786,False,False,True,False,False,False,False,False,False
88763,False,False,False,False,True,False,False,False,False
47174,False,False,False,False,True,False,False,False,False
929,False,True,False,False,False,False,False,False,False
91050,False,False,False,False,False,False,False,False,True
14177,False,False,False,False,True,False,False,False,False
83359,True,False,False,False,False,False,False,False,False
43097,False,False,False,False,True,False,False,False,False
68830,False,True,False,False,False,False,False,False,False
103176,False,False,True,False,False,False,False,False,False
44004,False,False,True,False,False,False,False,False,False
31678,False,False,False,False,False,False,False,False,True
95652,False,False,False,False,False,False,False,False,True
13337,False,False,True,False,False,False,False,False,False
42153,False,False,False,False,False,False,False,False,True
74283,False,False,True,False,False,False,False,False,False
96384,False,False,False,False,False,False,False,False,True
55845,False,False,False,True,False,False,False,False,False
29033,False,False,False,False,False,False,False,True,False
85447,False,False,False,False,True,False,False,False,False
6980,False,False,False,False,False,False,True,False,False
21907,False,False,False,False,False,False,False,False,True
91307,False,False,False,True,False,False,False,False,False
48450,False,False,False,False,False,False,False,False,True
103336,False,False,False,False,False,False,False,True,False
64595,False,False,False,False,False,False,False,True,False
50324,False,False,True,False,False,False,False,False,False
77779,False,False,False,False,False,False,False,False,True
1538,False,False,False,False,False,False,False,False,True
66098,False,False,False,False,False,False,True,False,False
33185,False,False,False,False,False,False,False,False,True
44142,False,False,False,False,False,False,False,False,True
76391,False,True,False,False,False,False,False,False,False
63156,False,False,False,False,False,False,False,True,False
68156,False,False,True,False,False,False,False,False,False
84316,False,False,False,False,False,False,False,False,True
55694,False,False,False,False,True,False,False,False,False
92681,False,False,True,False,False,False,False,False,False
12729,False,False,False,False,True,False,False,False,False
64181,False,False,False,False,False,False,False,True,False
83466,False,False,False,False,True,False,False,False,False
27426,True,False,False,False,False,False,False,False,False
82556,False,False,False,False,False,True,False,False,False
34223,False,False,False,False,False,False,False,False,True
2204,False,False,False,False,False,False,False,False,True
57132,False,False,False,False,False,False,False,False,True
91434,False,False,True,False,False,False,False,False,False
100455,False,False,False,False,False,False,False,True,False
84287,False,False,False,False,False,False,False,True,False
30804,False,False,False,False,True,False,False,False,False
72187,False,True,False,False,False,False,False,False,False
42327,False,True,False,False,False,False,False,False,False
85270,False,False,False,False,False,False,False,False,True
100793,False,False,False,False,True,False,False,False,False
53702,False,False,False,False,False,False,False,True,False
45011,False,False,False,False,False,False,False,True,False
86268,False,False,False,False,True,False,False,False,False
68385,False,False,False,False,True,False,False,False,False
6565,False,False,False,False,False,False,False,False,True
95349,False,False,False,False,False,False,False,False,True
21136,False,False,False,False,True,False,False,False,False
67500,False,False,False,False,False,False,False,False,True
85338,False,False,False,False,False,True,False,False,False
84083,True,False,False,False,False,False,False,False,False
9447,False,False,True,False,False,False,False,False,False
68027,False,False,True,False,False,False,False,False,False
79058,False,False,True,False,False,False,False,False,False
73878,False,False,False,True,False,False,False,False,False
30780,False,False,False,True,False,False,False,False,False
41232,False,False,False,False,False,False,False,False,True
87744,False,False,False,False,False,False,False,False,True
65209,False,False,False,False,False,False,False,True,False
70996,False,False,False,False,False,False,True,False,False
26863,True,False,False,False,False,False,False,False,False
51147,False,False,False,False,False,False,False,False,True
89235,False,False,False,False,False,False,True,False,False
91925,False,False,False,False,False,False,False,True,False
35152,False,True,False,False,False,False,False,False,False
63844,False,True,False,False,False,False,False,False,False
45832,False,True,False,False,False,False,False,False,False
77192,False,False,False,False,False,False,False,False,True
32622,False,True,False,False,False,False,False,False,False
102295,False,False,False,False,False,False,False,False,True
15401,False,False,False,False,True,False,False,False,False
85037,False,False,False,False,True,False,False,False,False
82025,False,True,False,False,False,False,False,False,False
42800,False,False,True,False,False,False,False,False,False
49264,True,False,False,False,False,False,False,False,False
95254,False,False,False,False,True,False,False,False,False
83572,True,False,False,False,False,False,False,False,False
4655,False,True,False,False,False,False,False,False,False
78625,False,False,False,False,False,False,False,False,True
54531,False,False,True,False,False,False,False,False,False
96107,False,False,False,False,True,False,False,False,False
64371,True,False,False,False,False,False,False,False,False
79366,False,False,False,False,False,False,False,False,True
80593,False,False,False,False,False,False,False,False,True
99079,False,False,False,True,False,False,False,False,False
97116,False,False,False,False,False,False,False,True,False
21695,False,True,False,False,False,False,False,False,False
57825,False,False,False,False,True,False,False,False,False
74820,False,False,True,False,False,False,False,False,False
27312,False,False,False,False,False,False,False,True,False
37697,False,False,False,False,False,False,True,False,False
36491,False,False,False,False,False,False,False,False,True
39648,False,False,False,False,False,False,False,False,True
38708,False,False,False,False,False,False,False,True,False
12517,True,False,False,False,False,False,False,False,False
80154,False,False,False,False,True,False,False,False,False
59614,True,False,False,False,False,False,False,False,False
76623,False,False,False,False,False,False,True,False,False
64862,False,False,False,False,False,False,True,False,False
51428,False,False,False,False,False,False,False,True,False
62622,False,True,False,False,False,False,False,False,False
85614,False,False,False,False,True,False,False,False,False
9141,False,False,True,False,False,False,False,False,False
43163,False,False,False,False,True,False,False,False,False
95020,True,False,False,False,False,False,False,False,False
89108,True,False,False,False,False,False,False,False,False
22258,False,False,False,False,False,False,False,False,True
61059,False,False,False,False,True,False,False,False,False
86957,False,False,False,False,False,False,True,False,False
63709,True,False,False,False,False,False,False,False,False
78048,False,True,False,False,False,False,False,False,False
39307,False,False,False,False,False,False,False,False,True
79532,False,False,False,False,True,False,False,False,False
51476,False,False,False,False,False,False,False,False,True
91869,True,False,False,False,False,False,False,False,False
96800,False,False,False,False,False,False,False,False,True
45454,False,False,False,False,False,False,False,False,True
59054,False,True,False,False,False,False,False,False,False
44918,False,False,False,False,True,False,False,False,False
35708,False,False,False,False,True,False,False,False,False
65925,False,False,False,False,False,False,False,False,True
86064,False,False,False,False,False,False,False,True,False
81570,False,False,False,False,True,False,False,False,False
99804,False,False,True,False,False,False,False,False,False
102241,False,True,False,False,False,False,False,False,False
89237,False,True,False,False,False,False,False,False,False
81592,False,False,False,False,True,False,False,False,False
63290,False,False,False,False,True,False,False,False,False
5789,False,False,False,False,False,False,False,True,False
10795,False,False,True,False,False,False,False,False,False
34017,False,True,False,False,False,False,False,False,False
21245,False,True,False,False,False,False,False,False,False
43351,False,False,True,False,False,False,False,False,False
32999,False,False,False,False,False,False,False,False,True
102987,False,False,False,False,False,False,False,True,False
96214,False,False,False,False,True,False,False,False,False
30573,False,True,False,False,False,False,False,False,False
36004,False,False,False,True,False,False,False,False,False
71771,False,False,False,False,True,False,False,False,False
45759,False,False,True,False,False,False,False,False,False
26123,False,False,False,False,True,False,False,False,False
66284,False,False,False,False,False,False,False,False,True
73790,False,True,False,False,False,False,False,False,False
89657,False,False,False,True,False,False,False,False,False
12693,False,False,True,False,False,False,False,False,False
70369,False,False,False,False,False,False,False,True,False
8442,False,False,False,False,True,False,False,False,False
32827,False,False,True,False,False,False,False,False,False
59939,False,False,False,False,False,False,False,True,False
41458,False,False,True,False,False,False,False,False,False
76324,False,True,False,False,False,False,False,False,False
99537,False,False,False,False,False,False,False,True,False
3967,False,True,False,False,False,False,False,False,False
557,False,True,False,False,False,False,False,False,False
54953,False,False,False,False,False,False,False,True,False
92325,False,False,False,True,False,False,False,False,False
96501,False,False,False,False,False,False,False,False,True
22082,False,False,False,False,False,False,True,False,False
56463,False,True,False,False,False,False,False,False,False
40446,False,False,False,False,True,False,False,False,False
38222,False,False,False,False,False,False,False,False,True
90674,False,False,False,False,False,False,False,False,True
56183,False,False,False,False,False,False,False,True,False
91080,False,False,False,True,False,False,False,False,False
57353,False,True,False,False,False,False,False,False,False
53447,False,False,False,False,True,False,False,False,False
85342,False,False,False,False,False,False,True,False,False
82438,False,False,False,False,False,False,False,False,True
43679,False,False,False,False,True,False,False,False,False
72512,True,False,False,False,False,False,False,False,False
11738,False,False,False,False,False,False,False,False,True
84132,False,False,True,False,False,False,False,False,False
59632,False,True,False,False,False,False,False,False,False
92870,False,False,False,False,True,False,False,False,False
97400,False,True,False,False,False,False,False,False,False
37728,False,False,False,False,False,False,False,True,False
63419,False,False,False,False,True,False,False,False,False
21185,False,False,False,False,False,False,False,False,True
92298,False,False,False,False,False,False,False,False,True
89050,False,False,False,False,False,False,True,False,False
31222,False,False,False,False,True,False,False,False,False
87270,True,False,False,False,False,False,False,False,False
31515,False,False,True,False,False,False,False,False,False
71092,False,False,True,False,False,False,False,False,False
31602,False,False,False,False,False,False,False,True,False
4301,False,False,False,True,False,False,False,False,False
60318,False,False,False,False,False,True,False,False,False
49759,False,False,False,False,True,False,False,False,False
90706,False,False,False,False,True,False,False,False,False
44320,True,False,False,False,False,False,False,False,False
87091,False,False,False,False,False,False,False,True,False
93817,False,False,False,False,False,True,False,False,False
72875,False,False,False,False,False,False,True,False,False
35018,False,False,False,False,True,False,False,False,False
84022,False,False,True,False,False,False,False,False,False
79266,False,False,False,False,False,False,False,True,False
82085,False,False,False,False,False,False,False,False,True
87362,False,True,False,False,False,False,False,False,False
62407,False,False,False,True,False,False,False,False,False
33197,False,False,False,False,True,False,False,False,False
33026,False,False,False,False,False,False,True,False,False
22682,False,False,False,False,False,False,False,True,False
2656,False,False,False,False,True,False,False,False,False
36184,False,False,False,False,False,False,False,True,False
16565,False,False,True,False,False,False,False,False,False
49570,False,False,True,False,False,False,False,False,False
10493,False,False,True,False,False,False,False,False,False
100934,False,False,False,False,True,False,False,False,False
61501,False,False,False,False,False,False,False,False,True
65194,True,False,False,False,False,False,False,False,False
39774,True,False,False,False,False,False,False,False,False
100311,False,False,False,False,True,False,False,False,False
70096,False,False,False,False,False,False,False,False,True
96412,False,False,True,False,False,False,False,False,False
49892,False,False,False,False,False,False,False,False,True
97440,False,False,False,False,True,False,False,False,False
94122,False,False,False,True,False,False,False,False,False
84821,False,False,False,False,False,False,False,False,True
40402,False,False,False,False,False,False,False,False,True
53964,False,False,False,False,True,False,False,False,False
95706,False,False,False,True,False,False,False,False,False
95477,False,False,False,False,False,False,False,False,True
64409,False,False,False,False,False,False,True,False,False
59083,True,False,False,False,False,False,False,False,False
4773,False,False,False,False,False,False,False,True,False
7263,False,False,False,True,False,False,False,False,False
24633,False,False,False,True,False,False,False,False,False
1318,False,False,False,True,False,False,False,False,False
92917,False,True,False,False,False,False,False,False,False
11871,True,False,False,False,False,False,False,False,False
97923,False,False,False,False,True,False,False,False,False
34216,False,False,False,False,False,False,False,False,True
56069,False,False,False,False,False,False,False,False,True
69163,False,False,False,False,False,False,True,False,False
14784,True,False,False,False,False,False,False,False,False
31364,False,False,False,False,False,False,False,False,True
59742,False,True,False,False,False,False,False,False,False
67874,False,False,False,False,True,False,False,False,False
85168,False,False,False,False,False,False,True,False,False
22005,False,False,False,False,False,False,False,False,True
95301,False,False,False,False,False,False,False,False,True
34661,False,False,True,False,False,False,False,False,False
36220,False,False,False,False,True,False,False,False,False
40711,False,False,False,False,True,False,False,False,False
52881,False,False,False,False,False,False,False,False,True
48927,False,True,False,False,False,False,False,False,False
86961,False,False,False,True,False,False,False,False,False
87902,False,False,False,False,True,False,False,False,False
89589,False,False,True,False,False,False,False,False,False
38080,False,False,True,False,False,False,False,False,False
96990,False,False,False,False,False,False,False,False,True
22505,False,False,True,False,False,False,False,False,False
8463,False,False,False,False,True,False,False,False,False
22531,False,False,False,False,False,False,False,False,True
50854,False,False,True,False,False,False,False,False,False
10189,False,False,False,False,False,False,False,False,True
75768,False,False,False,False,False,False,False,False,True
61634,False,False,True,False,False,False,False,False,False
100585,False,False,False,False,False,True,False,False,False
95035,False,False,False,False,False,False,False,False,True
74157,False,False,True,False,False,False,False,False,False
85499,False,False,False,False,True,False,False,False,False
17550,False,False,False,False,False,False,False,False,True
18150,False,False,False,False,False,True,False,False,False
5473,False,False,True,False,False,False,False,False,False
97618,False,False,False,False,False,False,False,True,False
46385,False,False,False,False,False,False,True,False,False
65458,False,True,False,False,False,False,False,False,False
3431,False,False,False,False,False,False,False,False,True
30225,False,False,True,False,False,False,False,False,False
78821,False,False,False,True,False,False,False,False,False
71241,False,False,False,False,False,False,True,False,False
30586,False,False,False,False,False,False,False,False,True
44007,False,False,True,False,False,False,False,False,False
94652,False,False,False,False,False,False,False,False,True
91312,False,False,False,True,False,False,False,False,False
30665,False,False,False,False,False,False,False,True,False
31698,False,False,True,False,False,False,False,False,False
14695,False,False,False,False,True,False,False,False,False
100007,False,False,False,False,False,False,False,True,False
99360,False,False,False,False,True,False,False,False,False
62500,False,False,False,False,True,False,False,False,False
6598,False,False,False,False,True,False,False,False,False
95087,False,False,True,False,False,False,False,False,False
33042,False,True,False,False,False,False,False,False,False
23144,False,False,False,False,False,False,False,False,True
3869,False,False,False,False,True,False,False,False,False
27851,False,False,False,False,True,False,False,False,False
17340,False,False,False,False,True,False,False,False,False
2270,False,True,False,False,False,False,False,False,False
39389,False,False,False,False,False,False,True,False,False
33888,False,False,True,False,False,False,False,False,False
17100,False,False,False,False,False,False,False,False,True
47823,False,False,False,False,False,False,False,False,True
83437,False,False,False,False,False,False,True,False,False
26716,False,False,False,False,False,False,False,True,False
30303,False,True,False,False,False,False,False,False,False
17714,False,False,False,False,False,False,True,False,False
73424,False,True,False,False,False,False,False,False,False
99228,True,False,False,False,False,False,False,False,False
64032,False,False,True,False,False,False,False,False,False
79556,False,False,False,False,False,False,False,False,True
87994,False,False,False,True,False,False,False,False,False
69417,False,False,False,False,False,False,False,False,True
80358,False,False,True,False,False,False,False,False,False
69564,False,False,False,False,True,False,False,False,False
70867,False,False,False,False,False,False,False,False,True
71477,False,False,False,False,False,False,False,False,True
2738,False,False,False,False,True,False,False,False,False
81125,False,False,False,False,False,False,False,False,True
94926,False,False,False,False,False,False,True,False,False
87519,False,False,False,False,True,False,False,False,False
10831,False,False,False,False,False,False,False,False,True
97986,False,False,False,False,False,False,False,False,True
49931,False,False,True,False,False,False,False,False,False
54670,False,False,False,False,True,False,False,False,False
34421,False,False,False,False,True,False,False,False,False
6802,False,False,False,False,False,False,False,False,True
24307,False,True,False,False,False,False,False,False,False
13576,False,False,False,False,False,True,False,False,False
13358,False,True,False,False,False,False,False,False,False
78261,False,False,False,False,False,False,False,False,True
87497,False,False,False,False,False,False,False,False,True
99669,False,False,False,False,True,False,False,False,False
59564,False,False,False,True,False,False,False,False,False
91785,False,False,False,False,False,False,False,True,False
67055,False,False,False,False,False,False,False,False,True
16550,False,False,False,False,False,False,False,False,True
30062,False,True,False,False,False,False,False,False,False
82174,False,False,False,False,False,False,False,True,False
47413,True,False,False,False,False,False,False,False,False
99235,False,True,False,False,False,False,False,False,False
98735,False,False,False,False,True,False,False,False,False
53483,False,False,False,False,False,False,True,False,False
21754,False,False,False,False,False,False,False,False,True
94174,False,False,False,False,False,False,False,False,True
80562,True,False,False,False,False,False,False,False,False
62898,False,False,False,False,True,False,False,False,False
1511,False,False,False,False,False,False,False,False,True
102394,False,False,False,False,True,False,False,False,False
29117,False,False,False,False,True,False,False,False,False
73396,False,False,False,False,False,False,False,False,True
55908,False,False,False,False,True,False,False,False,False
29069,False,False,False,False,False,False,False,True,False
55000,False,False,False,False,False,True,False,False,False
437,False,False,False,True,False,False,False,False,False
51236,False,False,False,False,False,False,False,False,True
40985,False,False,False,False,False,False,False,False,True
29528,False,True,False,False,False,False,False,False,False
92283,False,False,False,False,True,False,False,False,False
43219,False,False,False,False,False,False,True,False,False
11429,False,True,False,False,False,False,False,False,False
