dog_id,concrete,wood,other_hard,grass_dirt,gravel,sand,astroturf
64355,False,True,True,True,False,False,False
19061,True,False,True,True,True,False,False
1621,False,False,True,True,False,False,False
29939,True,False,False,True,False,False,False
3756,True,False,True,True,False,False,False
1281,True,False,False,True,False,False,False
51336,False,False,False,True,False,False,False
90499,False,False,False,True,False,False,False
26317,False,False,False,True,False,False,False
85807,True,False,True,True,True,False,False
19815,False,False,True,True,False,False,False
84313,True,False,True,True,False,False,False
34896,False,False,False,True,False,False,False
4039,True,False,True,True,False,True,False
84377,True,False,False,True,False,False,True
51739,True,False,True,True,True,True,False
92821,False,False,True,True,True,False,False
70727,False,False,True,True,False,False,False
1294,True,False,False,True,False,False,False
23301,True,False,True,True,True,True,False
101641,True,False,False,True,False,True,False
33110,False,False,False,True,False,False,False
26492,True,False,True,False,False,False,False
24630,True,False,False,True,False,False,False
93576,False,False,False,True,True,False,False
67060,True,True,False,True,True,True,False
76790,False,False,True,True,False,True,False
71315,False,False,False,False,False,False,False
60363,False,False,True,True,False,False,False
34429,True,False,False,True,True,False,False
52561,False,True,True,True,False,False,False
79606,True,False,True,True,False,False,False
2371,True,False,False,True,False,False,False
72307,True,False,False,True,False,True,False
77840,False,True,True,True,True,True,False
57046,True,False,True,True,True,False,False
98593,True,False,True,True,True,True,False
16301,False,True,True,True,True,True,False
86009,True,False,False,True,False,True,False
47617,False,False,False,True,False,False,False
2858,True,True,True,True,False,False,False
17721,False,False,True,True,True,False,False
48628,False,False,False,True,False,False,True
19352,True,True,False,True,False,False,False
90085,False,False,False,False,False,False,False
47633,True,False,False,True,True,False,False
35509,False,False,True,True,False,False,False
49081,False,False,False,True,True,False,False
56292,True,False,False,True,True,False,False
53499,True,False,False,False,False,False,True
14879,False,False,True,True,False,False,False
100856,False,False,True,True,False,True,False
68208,True,False,False,True,False,False,False
83923,True,False,False,True,True,False,False
59897,False,False,False,True,False,False,False
51914,True,False,False,True,False,False,False
63409,True,False,True,True,False,True,False
86735,False,False,True,True,False,False,False
83541,False,True,True,True,True,False,False
80746,True,True,True,True,True,False,False
31828,True,False,True,True,True,False,False
100137,False,False,True,True,False,False,False
60193,True,False,False,True,False,False,False
33471,True,False,True,True,False,False,False
94192,False,False,True,True,False,False,True
42641,False,False,True,True,False,False,False
64605,True,True,True,True,True,False,False
92718,True,False,False,True,True,False,True
49929,True,True,True,True,True,True,False
39086,True,False,True,True,False,False,False
15313,False,False,False,True,False,False,False
22490,True,True,False,True,True,True,False
1752,False,True,True,False,False,False,False
44006,False,True,True,True,False,False,False
87016,True,False,True,True,True,True,True
62364,True,False,True,True,False,False,True
13030,False,False,False,True,True,False,False
58803,False,False,True,True,True,False,False
86964,False,False,True,True,True,False,False
81771,True,True,True,True,False,False,False
251,True,True,False,True,False,False,False
11844,False,False,True,True,False,False,False
68934,True,False,True,True,False,False,False
8451,False,True,True,True,False,False,False
27912,True,False,True,True,True,True,True
6378,True,False,True,True,False,False,False
68431,False,False,False,True,False,False,False
87814,False,True,False,True,False,False,False
85811,False,False,False,True,False,False,False
18689,True,False,False,True,True,True,True
26426,True,False,False,True,False,False,False
43550,False,False,True,True,False,False,False
54535,False,False,False,True,False,False,False
15363,False,True,False,True,False,False,False
41676,True,False,True,True,True,True,False
5796,True,True,True,True,True,False,False
87892,False,True,True,True,False,False,False
46056,False,True,False,True,False,False,False
15844,True,False,True,True,True,False,False
51329,True,False,True,True,False,False,False
56851,False,False,False,True,False,False,False
94037,False,False,True,True,False,True,False
94390,False,True,False,True,False,False,False
97048,False,False,True,True,True,False,False
79696,False,False,True,True,False,False,False
59985,False,False,False,True,True,True,False
85047,True,False,False,True,False,False,False
30767,True,False,False,True,False,False,False
171,True,True,False,True,False,False,False
18882,False,False,False,True,True,False,False
87560,False,False,True,True,False,False,False
45878,False,True,True,True,True,False,False
77347,False,False,False,True,False,False,False
100829,True,False,True,True,True,False,False
79169,True,False,True,True,False,False,False
38146,True,False,True,True,True,False,False
81099,False,False,True,True,False,False,False
19385,False,True,False,True,False,False,False
101947,True,False,True,True,False,False,False
73998,False,True,False,True,True,False,False
38181,False,False,False,True,False,False,False
26453,True,False,True,True,False,False,False
22151,True,True,False,True,False,True,True
92508,False,False,True,True,False,False,False
52378,False,True,True,True,True,False,False
4784,False,False,False,True,False,False,False
94387,False,True,False,True,True,False,False
103183,False,False,True,True,False,False,False
41365,True,False,False,True,True,False,False
71013,True,False,False,True,False,False,False
45595,True,False,True,True,False,True,False
95909,True,True,True,True,True,True,True
95309,False,False,True,True,True,False,False
10181,True,False,True,True,False,False,False
58299,True,True,True,True,False,False,False
71789,True,True,True,True,False,False,False
72417,False,False,False,True,False,False,False
36724,True,False,False,True,False,False,False
65926,True,False,True,True,False,False,False
26513,True,False,False,True,False,False,False
45692,True,False,True,True,False,False,False
1142,True,False,False,True,False,False,True
49212,True,False,False,True,False,False,False
20781,True,False,True,True,False,False,False
53848,True,True,True,True,True,False,False
67149,False,False,False,False,False,False,False
100790,False,True,False,False,False,False,False
834,True,False,False,True,False,False,False
91392,True,True,True,True,False,False,False
102743,True,True,True,True,True,True,False
85707,False,False,False,True,False,False,False
91632,True,False,True,True,False,True,False
14515,False,False,False,True,False,False,False
6924,True,False,True,True,True,True,True
22878,True,False,True,True,False,True,False
3035,True,False,False,True,False,False,False
44575,False,True,False,True,True,True,False
9499,False,False,True,True,True,True,False
9951,False,False,True,True,False,False,False
71555,False,False,False,True,False,False,False
4917,False,False,False,True,False,False,False
79621,True,True,True,True,True,True,False
70298,True,False,False,True,False,False,False
5951,True,False,True,True,False,True,True
76127,True,True,False,True,False,False,False
11934,True,False,True,True,False,False,False
98976,False,False,False,True,False,False,False
76816,False,False,False,True,True,False,False
11998,True,True,True,True,False,False,False
51435,False,True,False,True,False,True,False
80963,False,False,False,True,False,False,False
94372,True,False,False,True,False,True,False
95258,True,True,True,True,False,False,False
13716,False,True,False,True,False,False,False
18684,False,True,True,True,False,False,False
21031,True,False,False,True,False,False,False
30317,False,False,True,True,False,False,False
99342,True,False,True,True,True,True,False
78197,True,False,True,True,False,True,False
29530,False,False,False,True,True,False,False
11402,True,False,False,True,False,False,False
95833,False,False,False,True,False,False,False
79704,True,False,True,True,False,False,False
46231,True,False,False,True,False,False,False
4402,False,False,False,True,False,False,False
65466,True,False,True,True,True,True,True
2515,False,True,True,True,False,False,False
1658,True,False,True,True,False,False,False
87179,False,True,False,True,False,False,False
2520,False,False,False,True,False,False,False
45682,True,True,True,True,False,False,False
13965,False,False,True,True,False,False,False
83823,True,False,False,True,False,False,False
34353,True,False,True,True,False,False,False
71489,False,False,False,False,False,False,False
82989,True,True,True,True,False,True,True
29309,False,False,False,True,False,False,False
15107,False,False,False,True,True,False,False
23167,True,False,True,True,False,False,False
34035,False,False,False,True,True,False,False
60940,True,True,True,True,False,False,False
62350,True,False,False,True,False,False,False
71072,False,False,False,True,False,False,False
87095,True,False,True,True,True,False,True
6081,True,True,True,True,False,False,False
76114,True,False,True,True,False,False,False
57103,False,False,False,True,True,False,False
2732,False,False,True,True,False,False,False
27657,True,False,True,True,False,False,False
99352,True,True,False,True,False,False,False
89823,False,False,True,True,False,False,False
99899,True,False,False,True,False,False,False
179,True,True,True,True,True,False,False
82369,False,False,False,True,False,False,False
81096,False,False,False,True,False,False,False
13910,False,False,True,True,False,False,False
85265,True,False,False,True,False,False,False
75613,True,False,False,True,False,False,False
48879,True,False,True,True,True,False,False
95455,False,False,False,True,False,False,False
19634,False,True,False,True,True,False,False
72699,False,False,False,True,False,False,False
37613,False,False,False,True,False,False,False
77799,True,True,True,True,True,True,False
76754,False,False,False,True,False,False,False
28078,True,False,False,True,False,False,False
88390,False,False,True,True,False,False,False
74268,False,False,False,True,True,False,False
31434,True,False,True,True,False,False,False
83212,False,True,False,True,True,True,False
12109,False,False,False,True,False,False,False
37056,True,True,True,True,False,False,False
91283,True,False,False,True,True,False,False
37358,True,False,True,True,False,False,False
78595,True,False,False,True,False,True,False
39439,False,False,False,True,False,False,False
23157,True,True,True,True,True,False,False
48176,False,False,False,True,False,False,False
56077,False,False,False,True,False,False,False
45002,False,False,False,True,False,False,False
64393,True,False,False,True,True,False,False
81283,True,False,True,True,False,False,False
84309,True,False,False,True,False,False,False
84008,True,True,True,True,True,True,False
96152,True,False,True,True,False,False,True
91760,True,True,True,True,False,True,True
83278,True,False,False,True,False,False,False
31151,True,False,False,True,False,False,False
53135,False,False,True,True,False,False,True
90907,False,False,True,True,True,False,False
8839,True,False,False,True,False,False,False
59028,True,False,True,True,False,False,False
200,False,False,False,True,False,False,False
11537,True,False,True,True,True,True,False
90178,True,True,False,True,False,False,False
96116,True,False,True,True,True,False,False
98135,False,False,False,True,False,False,False
18541,True,False,True,True,False,True,False
55530,True,False,True,True,False,False,False
92585,False,False,True,True,False,False,True
39582,True,False,False,False,True,True,False
51285,False,True,False,True,False,False,False
42082,False,False,False,True,False,False,False
94504,True,False,True,True,False,False,False
11904,True,False,True,True,False,False,False
97269,False,False,True,True,False,False,True
36485,True,True,True,True,True,False,False
27415,True,True,True,True,True,False,False
14747,True,False,True,True,True,False,False
56751,False,False,False,True,False,False,False
41260,False,False,False,True,False,False,False
18123,True,False,True,True,True,True,False
46759,False,False,False,False,False,False,False
31641,True,True,False,True,True,False,False
71542,True,False,False,True,False,False,False
69357,True,False,False,True,False,False,True
72222,True,False,True,True,False,False,False
61664,False,False,True,True,False,True,True
38196,True,False,True,True,False,False,True
50465,True,False,False,True,False,True,False
69157,False,True,True,True,False,False,False
100307,True,False,False,True,False,False,False
45596,True,False,False,True,True,False,False
91845,True,False,False,True,True,True,False
57780,False,False,False,True,False,False,False
28476,False,True,False,True,True,False,False
99564,True,True,True,True,False,False,False
96845,True,False,False,True,False,True,False
74263,False,False,False,True,False,False,False
70741,True,False,True,True,True,False,False
46845,False,False,False,True,True,True,False
79730,False,True,False,True,False,False,False
87409,True,False,True,True,True,False,False
66886,True,False,False,True,False,False,False
37157,False,True,False,True,False,False,False
48516,False,True,True,True,True,False,False
37727,True,True,True,True,False,True,False
87761,True,False,False,True,False,False,False
12830,True,False,True,True,False,False,False
88875,True,False,False,True,False,True,True
310,True,False,False,True,False,False,False
10809,True,False,False,True,True,False,False
33356,True,True,True,True,False,False,True
35447,False,False,False,True,False,False,False
1342,False,False,False,True,True,True,False
10743,False,False,False,True,True,False,False
83972,False,False,True,True,False,False,False
76588,True,True,False,True,False,False,False
78592,False,False,True,True,True,True,False
50743,True,True,False,True,True,False,False
22889,False,True,True,True,True,False,False
101001,True,False,True,True,True,False,False
9504,True,True,True,True,False,False,False
25027,False,False,True,True,True,False,False
94502,False,False,True,True,False,False,False
17724,False,False,True,True,False,False,False
45716,False,False,False,True,False,False,False
85337,True,False,True,True,False,False,False
56582,True,False,True,True,False,False,False
97043,False,True,False,True,True,False,False
34863,True,False,True,True,False,False,False
84664,True,False,True,True,True,False,False
17117,False,False,False,True,False,False,False
78319,False,True,False,True,False,False,False
89392,False,False,False,True,False,False,False
66954,True,True,True,True,False,True,False
7963,True,True,True,True,True,True,False
31103,True,False,False,True,False,False,False
102833,True,False,False,True,True,True,False
36237,False,False,False,True,False,False,False
92769,False,True,True,True,True,True,False
63040,False,True,True,True,False,True,False
44280,False,False,False,True,False,False,False
73420,False,False,True,True,False,True,False
81821,True,True,True,True,False,False,False
9800,False,False,False,True,False,False,False
5216,False,False,False,True,False,False,False
91582,False,False,True,True,False,False,False
19561,True,False,True,True,True,False,False
59041,False,True,False,True,False,False,False
94416,True,True,True,True,True,False,False
100751,False,False,True,True,False,False,False
1418,True,False,True,True,True,False,False
98323,False,False,False,True,False,False,False
61819,True,True,True,True,False,False,False
90393,True,False,False,True,True,False,False
100672,False,False,False,True,False,False,False
20797,False,True,False,True,False,False,False
72326,False,False,False,True,True,False,False
90906,False,False,False,False,False,False,False
48016,False,False,False,True,True,False,False
40556,False,False,False,True,False,False,False
1328,False,True,True,True,False,False,False
77173,False,True,False,True,True,False,False
83277,True,True,True,True,False,False,False
7126,False,False,False,True,False,False,False
89773,True,False,True,True,False,False,False
87395,False,False,False,True,False,False,False
82484,True,False,False,False,False,False,True
65973,False,False,False,True,False,False,False
85904,False,False,False,True,False,False,False
102015,True,False,True,True,False,False,False
88365,True,False,True,True,False,False,False
6799,True,False,True,True,False,True,False
96329,False,False,False,True,True,True,False
30519,True,False,True,True,False,False,True
74356,False,True,False,True,False,False,False
47563,False,False,True,True,False,False,False
72165,True,False,False,True,False,False,True
97710,True,True,False,True,False,False,False
45969,False,False,False,True,True,True,False
59236,False,False,False,True,False,False,False
44130,False,False,False,True,True,False,False
83617,False,False,False,True,False,False,False
52998,False,False,False,True,True,False,False
58684,True,False,True,True,False,False,False
61985,False,False,False,True,True,False,False
96073,True,False,True,True,False,False,False
52239,False,False,True,True,True,True,False
88322,False,False,True,True,False,True,False
77378,True,False,True,True,False,False,False
79803,True,False,False,True,True,False,False
82613,True,False,True,True,True,False,False
67072,True,False,True,True,True,False,False
87422,False,False,False,True,False,False,False
23248,True,False,True,True,True,False,False
4287,True,True,True,True,False,False,False
83148,False,False,False,False,False,False,False
94701,False,False,True,True,False,False,False
45581,True,False,True,True,True,False,False
99588,True,True,True,True,False,False,False
67652,True,False,True,True,False,False,False
29663,True,True,True,True,True,True,True
36216,False,False,True,True,False,False,False
25218,False,False,False,True,False,False,False
51871,True,False,False,True,False,False,False
25914,False,False,False,False,False,False,False
3188,True,False,True,True,False,False,False
13648,True,False,True,True,False,False,False
99424,True,True,True,True,True,True,False
22885,False,True,True,True,False,False,False
54065,False,True,True,True,False,True,False
72888,False,False,False,True,False,False,False
97784,False,False,False,True,False,False,False
91578,True,True,True,True,False,False,False
91093,True,False,False,True,True,False,True
100048,True,False,True,True,False,False,False
61149,False,False,True,True,False,False,False
29470,True,False,True,True,True,True,False
78001,True,False,True,True,False,False,False
56093,True,False,False,True,False,False,False
51227,True,False,False,True,False,False,False
17932,False,False,True,True,True,False,False
66808,False,False,False,True,True,False,False
17691,False,False,False,True,False,False,False
30373,True,True,True,True,False,False,False
81617,True,False,True,True,False,False,True
661,True,False,False,True,False,False,False
59276,False,False,True,True,True,False,False
34380,False,False,False,True,False,False,False
87618,True,True,False,True,False,False,False
75290,True,True,True,True,True,True,False
73207,False,True,False,True,True,False,False
27884,True,False,True,True,True,False,True
10220,False,False,True,True,False,False,False
99168,True,False,False,True,False,False,False
27768,False,False,False,True,True,False,False
52816,True,False,True,True,False,False,False
99724,False,True,False,True,True,False,False
3939,True,False,False,True,False,False,False
93123,False,False,False,True,False,False,False
88378,False,True,False,True,False,False,False
99631,False,True,False,True,False,False,False
17903,False,True,False,True,False,False,False
56152,True,False,False,True,False,True,False
53892,False,False,True,True,False,False,False
12167,False,True,False,True,False,False,False
20486,False,False,False,True,False,False,False
8144,False,False,False,True,False,True,False
19816,False,False,False,True,False,False,False
92440,False,False,True,True,True,True,False
53295,True,False,True,True,False,False,False
18949,True,True,False,True,False,False,False
7610,False,False,False,False,False,False,False
57233,False,False,True,True,False,False,False
9952,False,False,False,True,True,False,False
35086,False,True,False,True,False,True,False
82951,False,False,False,True,False,False,False
74112,False,False,True,True,False,False,False
100725,True,True,True,True,False,False,True
65814,False,False,True,True,False,True,False
52721,False,False,True,True,False,True,False
87295,True,False,False,True,False,False,False
11913,False,False,False,True,True,False,False
94232,True,False,True,True,False,False,False
8949,True,False,True,True,False,False,False
37515,False,False,False,True,False,False,False
32529,True,False,False,True,True,False,False
65657,True,False,True,True,False,False,False
53599,True,True,True,True,True,True,False
93326,True,False,False,True,False,False,False
29185,True,False,False,True,False,False,False
40341,False,False,False,False,False,False,False
74744,True,False,True,True,True,False,False
37584,True,False,False,True,False,False,True
34865,True,False,True,True,False,False,False
97662,False,False,True,True,False,True,False
81569,False,True,False,True,False,False,False
93512,True,False,False,True,False,True,False
48440,False,False,False,True,True,False,False
94607,True,False,False,True,True,True,False
94700,False,True,False,True,False,False,False
19798,True,False,True,True,False,False,False
49371,True,True,True,True,True,True,False
69542,True,False,True,True,True,False,False
11380,False,False,False,True,False,False,False
16374,False,True,False,True,False,True,False
97571,False,False,False,True,True,False,False
98790,False,False,False,True,False,False,False
59175,True,False,True,True,False,False,False
70081,True,False,True,True,True,False,False
96803,False,False,False,False,True,True,True
65796,True,False,True,True,False,False,False
17908,True,False,True,False,False,False,False
100840,False,False,True,True,True,False,False
50419,True,False,True,True,False,False,False
41130,True,False,True,True,True,False,False
40603,False,False,False,False,False,False,False
34315,True,False,True,True,True,False,False
491,False,True,False,True,True,True,False
73251,False,False,False,True,True,False,False
89963,False,False,False,True,False,False,False
38164,False,False,True,True,True,False,False
15575,True,False,True,True,True,False,False
9780,False,False,False,True,False,False,False
33221,True,False,True,True,False,False,False
75882,False,False,False,True,False,False,False
97649,True,False,False,True,False,False,False
85740,False,False,False,True,False,False,False
81879,True,False,False,True,False,False,False
96488,False,False,False,True,False,False,False
49675,False,False,False,True,True,True,False
70118,True,False,True,True,False,True,False
25456,True,False,False,True,False,False,False
29321,False,False,True,True,False,True,False
92052,False,False,True,True,True,False,False
91768,True,True,True,True,False,True,False
80867,True,False,True,True,False,False,False
89518,False,False,False,True,False,False,False
78980,True,False,False,True,False,False,False
65483,False,False,True,True,False,False,False
96323,False,False,False,True,True,False,False
36273,False,False,True,True,False,False,False
5009,True,False,False,True,True,False,True
55813,True,True,True,True,False,False,False
33526,True,True,False,True,False,False,False
90336,False,False,True,True,False,False,False
17821,True,True,True,True,True,False,True
30585,False,True,False,True,False,False,False
15317,True,False,False,True,False,False,False
72029,True,False,True,True,False,True,False
42132,True,False,False,True,False,False,False
71011,False,False,True,True,False,False,False
65765,True,False,False,True,False,False,False
24918,False,False,True,True,False,False,False
97322,True,False,True,True,True,True,False
888,False,False,False,True,True,False,False
26793,True,True,True,True,False,False,False
2022,True,True,True,True,True,False,False
39772,False,False,False,False,False,False,False
20404,False,True,True,True,False,False,False
19797,True,False,False,True,False,False,False
40740,False,False,False,True,False,False,False
52693,True,True,True,True,False,False,True
8553,True,False,True,True,False,False,False
70759,True,False,True,True,False,False,False
60156,True,True,False,True,True,False,False
70873,False,False,False,True,False,False,False
84174,False,True,True,True,True,True,False
89967,False,False,True,True,True,True,False
37935,True,False,True,True,False,False,False
59147,True,False,False,True,False,False,False
44440,True,False,True,True,False,False,False
62811,False,False,True,True,False,True,False
76325,False,True,True,True,True,True,False
86779,True,False,False,True,False,False,False
90919,False,False,False,True,True,True,False
89112,False,True,True,True,True,False,False
95487,True,False,True,True,True,False,False
38205,True,False,True,True,False,False,False
95942,False,False,True,True,False,False,False
42525,True,False,True,True,True,False,False
35533,True,False,True,True,False,False,False
58659,True,False,True,True,False,False,True
60925,False,False,True,True,True,False,False
34192,True,True,True,True,False,False,False
3675,False,False,True,True,False,False,False
91772,False,True,True,True,False,False,False
435,True,False,False,True,False,False,False
60778,True,False,True,True,False,True,False
72798,True,False,False,True,False,False,False
72217,True,True,False,True,False,False,False
48977,True,True,True,True,False,False,False
31256,True,False,False,True,False,False,False
96072,False,False,False,False,False,False,False
10359,False,False,False,True,True,False,False
50219,True,False,False,True,False,True,False
45161,True,True,True,True,False,False,False
47382,True,False,True,True,False,False,False
82782,False,True,False,True,False,False,False
69243,False,True,False,True,False,False,False
62722,True,False,True,True,True,False,False
98282,True,False,False,True,False,False,False
76866,False,False,False,True,False,False,False
55071,True,True,False,True,True,False,False
95203,True,False,False,True,True,False,False
86839,False,False,False,True,False,False,False
73981,False,False,True,True,False,False,False
58148,True,False,False,True,False,False,False
90297,False,False,True,True,True,False,False
37337,False,False,False,True,True,False,False
24675,False,True,False,True,False,False,False
65345,False,False,True,True,False,False,False
10008,False,False,True,True,False,False,False
45404,False,False,False,True,False,False,False
90410,False,False,False,True,False,False,False
80898,False,False,True,True,False,False,False
10537,True,False,False,True,False,False,False
32565,False,True,True,True,False,False,False
30623,False,False,False,True,False,False,False
102388,True,False,True,True,True,False,False
95804,True,True,True,True,True,False,False
3831,True,False,True,False,True,False,False
11234,True,False,True,True,False,False,False
72896,False,False,False,True,False,False,False
57093,True,True,False,True,True,True,False
34881,True,False,False,True,False,False,False
69081,True,False,False,True,False,True,False
96531,False,False,True,True,True,False,False
42841,False,True,False,True,False,False,False
29611,False,False,False,True,True,False,False
41227,False,False,False,True,False,False,False
96120,True,False,False,True,False,False,False
71836,False,False,False,True,False,False,False
89601,False,True,False,True,False,False,False
93052,False,False,False,True,False,True,False
31062,False,True,False,True,False,False,False
5756,True,False,False,True,False,False,False
89880,True,True,True,True,True,False,False
88197,False,False,False,True,False,False,False
81068,True,False,False,True,False,False,False
43829,False,False,True,True,False,False,False
85876,False,True,True,True,False,False,False
92055,False,False,False,True,False,False,False
86034,False,False,True,True,True,False,False
14687,True,False,True,True,False,False,False
11555,True,False,False,False,True,True,False
81123,True,False,True,True,True,True,False
10095,False,False,False,True,False,False,False
29763,True,False,False,True,False,False,False
9209,True,True,True,True,False,False,False
45569,False,False,False,False,True,False,False
59844,False,True,True,True,False,False,False
36720,False,False,True,True,False,False,False
43931,False,False,False,False,False,False,False
29177,False,False,False,True,True,False,False
37492,False,False,False,True,False,False,False
37681,False,False,True,True,False,False,False
552,True,False,False,True,True,False,False
58156,False,True,True,True,False,False,False
86849,True,False,True,True,False,False,False
63131,False,False,True,True,False,False,False
97893,False,False,False,True,False,False,False
102809,True,False,False,True,False,False,False
83983,False,False,False,True,False,False,False
15583,False,False,True,True,False,False,False
84020,False,False,False,True,False,False,True
25602,False,True,False,True,True,False,False
71680,True,False,False,True,False,True,False
1220,False,False,False,True,False,False,False
82105,True,False,True,True,True,False,False
62915,True,False,False,True,False,True,False
29904,True,True,True,True,True,False,False
84797,True,True,False,True,False,True,False
73203,True,False,True,True,False,False,False
78047,True,False,True,True,False,False,False
60974,True,False,True,True,True,False,False
57958,False,False,False,True,False,False,False
43235,True,True,True,True,True,True,False
51443,False,False,False,True,False,False,False
10821,False,False,False,True,True,False,False
78852,True,True,True,True,False,False,False
84186,True,False,True,True,True,True,False
26899,True,False,False,True,False,False,False
83821,True,False,True,True,False,False,False
53465,True,False,False,True,True,True,False
28124,False,False,True,True,False,False,False
92568,False,False,True,False,True,False,False
95841,True,False,True,True,True,True,False
52793,True,False,True,True,False,False,False
91720,True,True,False,True,True,True,False
33811,True,False,False,True,True,False,False
91777,False,False,True,True,True,False,False
11141,False,False,True,True,False,False,False
38662,True,False,True,True,True,True,False
63853,False,False,True,True,False,False,False
32122,False,False,False,True,False,False,False
86733,False,False,False,True,True,True,False
79033,True,False,False,True,True,True,False
20454,True,False,False,True,False,True,False
71026,False,False,False,True,False,False,False
71344,True,False,True,True,False,False,False
75383,True,False,True,False,False,False,False
95808,False,False,False,True,False,False,False
48773,False,False,False,True,False,False,False
73379,True,True,True,True,True,False,False
28873,True,False,True,True,True,True,False
24381,False,False,False,True,False,False,False
102100,False,True,False,True,False,False,False
32410,False,True,False,True,False,False,False
41644,True,False,False,True,False,False,False
43586,True,False,True,True,True,True,False
38478,False,False,False,True,False,True,False
35384,False,False,False,False,False,False,False
21651,False,False,False,True,False,False,False
12413,True,False,True,True,False,False,False
41830,True,False,True,True,False,True,False
46451,False,True,False,True,False,False,False
78113,False,False,True,True,True,False,False
50357,True,False,True,True,False,True,False
3900,False,False,False,True,False,True,False
15204,False,True,True,True,True,True,False
51119,True,False,False,True,False,False,False
76620,False,False,True,True,True,False,False
13182,True,False,True,True,True,False,False
87837,True,False,False,True,False,False,False
99105,False,False,False,True,False,False,False
52645,True,False,False,True,False,True,False
98761,True,True,False,True,False,False,False
71868,True,False,True,True,False,False,False
76033,True,False,True,True,False,False,False
76361,True,True,False,True,False,False,False
90182,True,False,False,True,False,False,False
67135,True,False,True,True,True,True,False
87716,True,False,True,True,True,True,False
97223,True,False,True,True,True,False,False
10074,False,False,True,True,True,False,False
71546,False,True,False,True,False,False,False
78323,True,False,False,True,False,True,False
15187,False,False,False,True,False,False,False
49242,False,False,False,True,False,False,False
11030,True,False,True,True,False,False,False
98215,False,False,False,True,True,True,False
5838,True,False,True,True,True,False,False
69674,False,False,False,False,False,False,False
87572,False,False,True,True,False,False,False
10645,True,True,True,True,True,False,False
90040,True,False,False,True,False,False,False
6911,False,False,True,True,False,False,False
94837,False,False,True,True,False,False,False
58793,True,False,False,True,False,False,False
96685,True,True,True,True,False,False,False
92714,False,False,True,True,False,False,False
83898,True,False,True,True,False,False,False
102404,True,False,True,True,False,False,True
12586,True,False,True,True,False,True,False
59707,False,False,False,True,True,True,False
76180,False,False,False,True,False,False,False
65004,True,False,True,True,False,False,False
23254,False,False,False,True,False,False,False
31433,True,False,False,True,False,False,False
5563,False,False,False,True,False,False,False
4193,True,False,True,True,False,False,False
91151,False,False,True,True,False,False,False
95144,False,False,False,True,False,True,False
87427,False,False,True,True,True,True,False
96890,False,False,True,True,False,True,False
2529,False,False,True,True,True,True,False
73177,True,False,False,True,False,False,False
74189,False,True,False,True,False,False,False
38813,True,False,True,True,True,True,False
47195,False,False,True,True,False,True,False
59053,True,True,True,True,False,False,False
80719,False,True,True,True,False,False,False
83270,True,False,False,False,False,False,True
79020,True,True,True,True,False,False,False
50515,False,True,False,True,False,False,False
48431,False,False,False,True,False,False,False
13150,False,False,True,True,True,False,False
4475,False,False,False,True,False,False,False
65327,True,False,False,True,False,False,False
59455,False,False,True,True,True,False,False
100796,True,True,True,True,False,False,False
83859,False,True,False,True,False,False,False
66482,False,False,True,True,False,False,False
84057,False,True,True,True,False,True,False
58060,False,False,False,True,False,True,True
78669,True,False,False,True,False,False,False
32513,True,True,False,True,False,False,False
66452,False,True,False,True,True,False,False
35704,True,False,True,True,False,False,False
89631,True,True,True,True,False,False,False
90476,True,True,True,True,True,True,False
2868,False,False,False,True,False,False,False
55437,False,True,True,True,False,True,False
60741,True,False,False,True,False,False,False
81147,False,False,False,True,True,False,False
88810,False,True,True,True,False,True,False
63780,False,True,True,True,False,False,False
34320,True,False,False,True,False,False,False
3379,False,True,True,True,False,False,False
57606,False,False,False,True,False,False,False
87630,True,False,False,True,False,False,False
42377,True,True,True,True,True,False,False
46497,True,False,True,True,False,False,False
27505,False,False,False,True,False,False,False
5152,True,True,True,True,False,False,True
78210,False,False,True,True,False,False,False
47610,True,False,False,True,False,False,False
45453,True,False,False,True,True,True,True
74802,True,False,False,True,False,False,False
72418,False,True,False,True,False,False,False
97473,False,True,False,True,False,False,False
81510,False,True,False,True,False,False,True
103021,False,False,True,True,False,False,False
27087,False,False,True,True,False,True,False
92612,True,False,True,True,True,True,False
38333,True,False,False,True,False,False,False
2805,True,False,True,True,False,False,False
53923,False,True,True,True,False,False,False
21716,True,False,False,True,True,False,False
65762,False,False,False,True,True,False,False
65107,False,False,False,True,False,False,True
37144,False,False,False,True,False,False,False
57778,True,True,True,True,True,True,False
65334,True,True,True,True,True,True,False
84162,True,False,True,True,True,False,True
66105,True,False,False,True,False,False,False
47418,False,True,True,True,False,False,False
86439,False,False,True,True,False,False,False
20849,True,False,True,True,False,False,False
47697,True,False,False,True,False,False,False
42134,True,False,False,True,False,False,False
89474,True,False,True,True,False,False,False
82445,True,True,True,True,False,False,False
66903,False,True,False,True,False,False,False
7592,False,False,False,True,False,False,False
86937,True,False,True,True,True,False,False
31788,True,False,True,True,True,False,False
45833,True,False,False,True,True,True,False
20181,False,False,True,True,True,False,False
100421,True,False,True,True,False,False,False
5278,True,True,True,True,True,False,False
81006,False,False,False,True,False,False,False
72643,True,False,True,True,True,True,False
14511,True,False,True,True,False,False,False
87456,True,False,False,True,False,False,False
91322,False,False,False,True,False,False,False
41928,False,False,False,True,False,False,False
94338,False,True,False,True,False,False,False
75861,True,False,False,True,True,False,False
94526,True,False,True,True,False,False,False
