dog_id,hs_health_conditions_eye,hs_health_conditions_ear,hs_health_conditions_oral,hs_health_conditions_skin,hs_health_conditions_cardiac,hs_health_conditions_respiratory,hs_health_conditions_gastrointestinal,hs_health_conditions_liver,hs_health_conditions_kidney,hs_health_conditions_reproductive,hs_health_conditions_orthopedic,hs_health_conditions_neurological,hs_health_conditions_endocrine,hs_health_conditions_hematologic,hs_health_conditions_immune,hs_health_conditions_infectious_disease,hs_health_conditions_toxin_consumption,hs_health_conditions_trauma,hs_health_conditions_cancer
95909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71789,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
72417,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
36724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26513,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
45692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
53848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100790,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91392,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
102743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85707,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
91632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22878,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9499,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5951,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51435,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13716,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30317,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
99342,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
78197,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
95833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79704,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65466,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2515,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1658,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
87179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13965,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
83823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71072,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87095,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6081,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
76114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
57103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2732,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27657,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81096,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
75613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95455,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
19634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28078,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
88390,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31434,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
83212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91283,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37358,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
78595,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
39439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
23157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56077,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64393,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
81283,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
84309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
96152,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
91760,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98135,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
18541,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14747,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
56751,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18123,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
46759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
31641,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
50465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
69157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100307,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
45596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99564,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74263,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87409,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
66886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37727,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
87761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12830,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33356,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10743,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
83972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78592,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25027,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94502,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45716,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
85337,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84664,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89392,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92769,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
63040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44280,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
73420,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
81821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9800,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100751,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20797,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40556,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1328,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
77173,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
83277,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7126,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89773,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30519,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
74356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47563,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72165,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45969,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
59236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44130,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
83617,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
52998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52239,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
88322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79803,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
82613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67072,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
87422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
83148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94701,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99588,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67652,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
29663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25914,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54065,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
72888,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
97784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
91093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
51227,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
17932,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
59276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75290,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
73207,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
27884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27768,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52816,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
99724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
93123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
99631,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
17903,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56152,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12167,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18949,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7610,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57233,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8949,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
37515,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65657,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
53599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
93326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40341,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74744,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
