dog_id,sex_1,sex_2
16525,True,False
78995,True,False
65976,True,False
91752,True,False
25105,True,False
102136,False,True
81317,True,False
39394,False,True
7891,False,True
37434,True,False
83471,True,False
33089,True,False
51581,True,False
70012,True,False
57682,False,True
39922,False,True
56761,False,True
85495,True,False
28213,False,True
75368,True,False
93233,False,True
62903,True,False
11023,False,True
64768,False,True
82424,True,False
98263,False,True
95650,False,True
32063,False,True
42391,False,True
72801,True,False
46218,True,False
19803,False,True
68692,False,True
18824,False,True
33285,False,True
83252,False,True
60237,True,False
72119,True,False
58821,False,True
23016,True,False
85068,False,True
16047,True,False
100189,False,True
405,False,True
10325,True,False
62173,False,True
27574,True,False
97377,True,False
14425,True,False
221,True,False
57484,False,True
92310,False,True
90453,False,True
2319,True,False
11298,True,False
74041,False,True
39211,False,True
89032,False,True
81662,False,True
88443,False,True
45702,True,False
85128,False,True
14026,True,False
72361,False,True
56068,True,False
17608,True,False
76399,False,True
12438,False,True
25951,False,True
85306,True,False
92754,False,True
93803,False,True
72973,True,False
88756,True,False
12894,True,False
99585,False,True
64291,False,True
63944,True,False
59425,True,False
88780,True,False
24702,False,True
100358,False,True
11290,True,False
23494,False,True
34097,True,False
85024,False,True
52468,False,True
45126,False,True
5398,True,False
102725,False,True
71640,False,True
90598,False,True
89711,True,False
74663,False,True
32236,True,False
90902,False,True
60192,False,True
49612,True,False
35350,False,True
78954,True,False
15087,False,True
99247,True,False
11942,False,True
1283,True,False
49575,True,False
4395,True,False
48359,True,False
28140,True,False
95582,False,True
79525,False,True
83302,False,True
45857,True,False
8332,False,True
37036,True,False
51151,True,False
46857,True,False
61041,True,False
2014,False,True
84281,True,False
91608,False,True
102577,False,True
83831,True,False
51722,False,True
58779,False,True
64944,True,False
52412,False,True
93539,False,True
76965,True,False
15150,True,False
30973,False,True
19796,False,True
75869,True,False
9835,True,False
60469,True,False
67732,True,False
71611,True,False
15663,True,False
77506,False,True
64618,True,False
83162,True,False
18179,True,False
54890,True,False
82953,False,True
43031,True,False
72534,False,True
96952,False,True
59696,False,True
90338,False,True
45765,False,True
95107,True,False
33753,False,True
87150,True,False
50774,False,True
75090,True,False
77379,True,False
44321,False,True
82274,False,True
2980,True,False
18743,False,True
94648,True,False
53573,False,True
36423,True,False
81953,False,True
56053,False,True
88868,True,False
66879,False,True
59906,False,True
80131,True,False
97046,True,False
88279,False,True
80179,False,True
52272,True,False
57106,True,False
85353,False,True
49054,False,True
88851,False,True
6185,True,False
71658,True,False
54408,False,True
4626,True,False
30702,False,True
47050,True,False
88873,True,False
1947,False,True
40882,False,True
89781,False,True
48642,False,True
22853,False,True
74295,False,True
86795,False,True
8407,False,True
4921,False,True
3899,False,True
103478,True,False
93592,True,False
80736,True,False
56907,False,True
8042,True,False
35861,False,True
2559,False,True
30172,True,False
88120,True,False
62388,False,True
80120,True,False
62221,False,True
2820,False,True
2192,True,False
3416,True,False
18668,True,False
64322,False,True
42367,True,False
20783,True,False
12245,True,False
1482,True,False
91464,True,False
93826,True,False
7729,True,False
68584,True,False
71511,True,False
1337,True,False
51438,False,True
77780,True,False
97188,True,False
85073,False,True
98193,True,False
2922,False,True
86741,True,False
77277,False,True
78570,True,False
69646,False,True
85012,False,True
54132,True,False
69338,True,False
76586,True,False
28342,True,False
57487,False,True
71518,True,False
69238,False,True
22257,True,False
18948,True,False
94884,False,True
22159,True,False
43538,False,True
26463,False,True
36976,False,True
39968,True,False
4490,True,False
85289,True,False
69286,True,False
50066,False,True
55031,True,False
11820,True,False
81633,False,True
97564,True,False
3148,False,True
90905,True,False
17982,False,True
49996,False,True
90700,False,True
40181,False,True
21278,True,False
34137,True,False
27905,False,True
29192,False,True
82124,False,True
95991,True,False
103468,False,True
77856,True,False
76641,False,True
76512,True,False
88555,False,True
75500,True,False
43569,False,True
1882,False,True
100857,True,False
89121,False,True
69321,True,False
34816,False,True
63460,True,False
97945,False,True
73054,False,True
86065,True,False
16031,True,False
37392,True,False
34742,True,False
71730,True,False
3375,True,False
87818,False,True
22111,False,True
52135,False,True
15789,True,False
42871,True,False
41686,False,True
96521,True,False
85582,True,False
18808,True,False
80030,False,True
28299,True,False
76260,True,False
97384,False,True
88340,False,True
6721,False,True
90784,False,True
4278,True,False
76744,True,False
52215,True,False
88195,True,False
82163,True,False
47117,True,False
90210,False,True
25092,False,True
26241,True,False
96608,True,False
87206,True,False
589,False,True
14358,False,True
85194,True,False
87820,False,True
46473,True,False
58198,False,True
87938,True,False
37094,False,True
12544,True,False
54215,False,True
100262,False,True
72133,False,True
98277,False,True
45745,True,False
30275,False,True
85446,True,False
19850,True,False
65319,False,True
52253,True,False
48620,True,False
55943,True,False
92636,False,True
11663,False,True
15460,True,False
26052,True,False
86667,True,False
1362,True,False
33438,False,True
46304,True,False
90221,True,False
80172,True,False
75181,False,True
9596,False,True
90786,True,False
78754,False,True
64794,False,True
35715,True,False
60918,False,True
82450,True,False
12282,True,False
14968,True,False
87065,True,False
87533,True,False
93277,False,True
88059,True,False
1369,False,True
44932,True,False
14184,False,True
45966,False,True
38511,True,False
67577,False,True
27116,False,True
29132,False,True
64370,True,False
85096,True,False
70976,False,True
21058,False,True
25948,False,True
12045,True,False
58510,False,True
95312,True,False
7545,False,True
3478,True,False
77267,True,False
46651,False,True
55296,True,False
21233,False,True
69320,True,False
70482,False,True
26278,True,False
83977,False,True
68350,False,True
81038,False,True
87607,False,True
39206,True,False
84018,False,True
69394,True,False
49565,False,True
11546,False,True
81535,True,False
92248,False,True
5463,True,False
26611,True,False
38712,True,False
49104,False,True
28796,True,False
84262,True,False
103116,False,True
92796,False,True
95797,True,False
34912,True,False
92008,False,True
85841,False,True
32861,True,False
13560,False,True
87993,False,True
59528,False,True
78615,True,False
73787,True,False
92548,False,True
19535,True,False
99061,True,False
65231,False,True
88276,False,True
35790,True,False
46847,True,False
101087,False,True
6771,True,False
26575,False,True
98336,False,True
87580,True,False
425,True,False
76,False,True
63712,False,True
13312,True,False
34665,True,False
17118,True,False
69488,True,False
94038,True,False
87059,False,True
78426,False,True
80941,True,False
82117,True,False
37269,True,False
87937,True,False
1695,True,False
9133,True,False
79120,True,False
98703,True,False
67508,True,False
57066,True,False
71269,True,False
85833,False,True
39826,True,False
21626,False,True
93758,False,True
82518,False,True
18231,False,True
43765,True,False
78055,True,False
36445,True,False
86638,True,False
27951,True,False
229,True,False
29634,True,False
86734,False,True
39613,False,True
73383,True,False
25642,False,True
7775,True,False
57841,True,False
66486,False,True
18257,False,True
70905,True,False
56348,False,True
9077,False,True
54212,False,True
54194,False,True
7574,True,False
7475,True,False
56662,False,True
91447,True,False
85505,True,False
80610,True,False
87341,True,False
95280,False,True
53589,True,False
91606,True,False
72687,True,False
68929,False,True
66625,False,True
25412,False,True
91770,False,True
89600,True,False
88190,True,False
3254,True,False
102180,False,True
24397,False,True
89831,True,False
87010,False,True
33122,True,False
54399,False,True
29549,False,True
57133,True,False
89453,False,True
4952,False,True
40546,True,False
29312,False,True
57175,False,True
70776,False,True
61056,False,True
3151,True,False
39301,True,False
89604,True,False
84173,True,False
68337,True,False
77091,True,False
25710,False,True
85509,True,False
89159,False,True
6522,False,True
30413,False,True
12434,False,True
86194,True,False
64190,False,True
44556,False,True
24646,True,False
55698,False,True
86684,True,False
8261,True,False
89798,False,True
71394,False,True
35349,True,False
91382,True,False
14809,False,True
2156,True,False
20630,False,True
72229,True,False
66661,True,False
76698,True,False
92814,False,True
50349,False,True
70051,True,False
88685,False,True
46608,False,True
18050,False,True
27848,True,False
24883,True,False
95588,False,True
15979,False,True
39543,True,False
89890,True,False
43607,True,False
103091,False,True
71582,True,False
102733,True,False
24690,True,False
94441,True,False
82694,False,True
9789,True,False
16444,True,False
55387,False,True
84059,False,True
99385,False,True
59520,True,False
81916,True,False
91070,True,False
71787,True,False
26054,True,False
86943,False,True
4999,True,False
64354,True,False
74483,False,True
9947,True,False
60264,False,True
59883,False,True
13807,True,False
51369,True,False
29402,False,True
31149,False,True
85884,True,False
63157,False,True
5421,False,True
24469,True,False
34438,True,False
32806,True,False
60951,False,True
47940,False,True
67964,True,False
80667,True,False
89150,False,True
102390,True,False
26112,False,True
90459,False,True
87433,False,True
29097,False,True
76831,False,True
81532,True,False
50519,False,True
73853,True,False
47268,False,True
37833,False,True
67765,False,True
83173,True,False
60885,False,True
3837,True,False
86914,True,False
103578,True,False
97525,False,True
51551,True,False
40669,False,True
9481,True,False
22845,False,True
42482,True,False
58011,True,False
28408,True,False
16736,True,False
85445,False,True
2127,True,False
98955,True,False
91267,False,True
43967,True,False
75841,True,False
37290,True,False
57887,True,False
97774,True,False
54224,False,True
7322,True,False
34892,True,False
88952,False,True
46122,True,False
18976,True,False
83433,False,True
88468,False,True
10465,True,False
96040,True,False
36721,True,False
94137,True,False
61972,True,False
58438,True,False
95654,True,False
11524,False,True
22647,True,False
76974,True,False
7851,True,False
23036,False,True
83735,False,True
74253,True,False
95028,False,True
13239,True,False
26366,False,True
1461,False,True
90309,False,True
19120,False,True
73621,True,False
63773,False,True
78516,False,True
96567,False,True
69797,False,True
975,True,False
76537,False,True
26260,False,True
10820,False,True
17927,False,True
5602,True,False
49033,True,False
63822,True,False
1585,True,False
79235,True,False
61506,False,True
46741,True,False
94513,False,True
94751,True,False
24973,False,True
4195,False,True
94402,True,False
29986,True,False
2443,False,True
36509,False,True
5924,False,True
91640,True,False
68025,True,False
32226,True,False
72083,True,False
76955,False,True
98412,True,False
89679,False,True
73044,True,False
71360,True,False
94919,True,False
26717,True,False
88092,False,True
75022,True,False
28619,False,True
71806,True,False
98836,True,False
99234,True,False
35015,False,True
67758,True,False
84234,False,True
58675,False,True
41237,True,False
19105,True,False
60697,True,False
83935,True,False
95680,False,True
42553,False,True
71069,False,True
87257,True,False
50674,True,False
97631,True,False
80294,True,False
79208,False,True
77499,False,True
75834,False,True
83615,True,False
47490,True,False
43133,True,False
87250,True,False
60917,False,True
56280,False,True
72651,False,True
46781,False,True
97846,False,True
89988,False,True
53770,True,False
52773,True,False
82969,False,True
42689,True,False
77338,True,False
95707,False,True
92395,True,False
63446,True,False
32820,False,True
35091,False,True
92279,False,True
91158,True,False
1780,False,True
87269,False,True
97648,True,False
85975,False,True
14995,False,True
17379,False,True
88957,False,True
77350,True,False
70046,True,False
48339,True,False
34395,False,True
37455,False,True
73913,True,False
4693,True,False
13770,True,False
50829,False,True
65374,True,False
9089,True,False
80170,False,True
79862,False,True
46424,False,True
59481,True,False
29127,True,False
6626,True,False
58230,True,False
97031,True,False
75054,False,True
26709,True,False
14948,True,False
79787,False,True
92584,False,True
47770,True,False
99597,True,False
53234,True,False
5947,False,True
91005,True,False
28521,False,True
80471,False,True
80956,True,False
34581,True,False
84956,False,True
34995,False,True
96427,True,False
84432,False,True
20992,False,True
11214,False,True
87112,True,False
1527,False,True
72496,True,False
40729,True,False
11702,False,True
34181,False,True
53189,False,True
4571,False,True
56603,False,True
63299,True,False
74548,False,True
5058,False,True
31535,False,True
39305,True,False
11101,True,False
87029,False,True
36675,False,True
18264,False,True
32997,True,False
31601,False,True
98882,True,False
72708,True,False
77918,True,False
41504,True,False
60769,True,False
58235,False,True
100860,True,False
5233,True,False
91533,False,True
70467,False,True
85400,True,False
94896,True,False
9931,True,False
92340,False,True
94052,False,True
1132,False,True
84170,False,True
57310,False,True
13674,True,False
45778,False,True
52948,False,True
5565,False,True
26628,False,True
38504,False,True
100119,True,False
60955,True,False
100462,True,False
5426,False,True
15941,False,True
81545,True,False
93948,True,False
50845,True,False
25629,False,True
85364,True,False
40769,False,True
66053,True,False
47529,False,True
25908,False,True
7893,True,False
95405,True,False
16622,False,True
98405,False,True
86649,True,False
70652,False,True
34155,False,True
21019,False,True
542,False,True
68160,False,True
58711,True,False
9036,False,True
25935,True,False
10369,False,True
65467,True,False
12829,False,True
13526,True,False
14551,True,False
22909,False,True
99222,True,False
102194,False,True
16049,True,False
63687,True,False
16454,False,True
88230,True,False
79385,True,False
100443,True,False
23834,True,False
40658,False,True
12889,True,False
33589,True,False
1008,True,False
40609,True,False
91674,False,True
77240,False,True
27439,True,False
85934,False,True
43170,False,True
61639,True,False
40567,True,False
10333,False,True
27460,False,True
51998,False,True
69777,False,True
72758,False,True
18641,False,True
56302,False,True
87352,True,False
96474,True,False
87961,True,False
88460,True,False
83224,True,False
42978,False,True
24041,False,True
37514,True,False
13553,True,False
18887,False,True
28605,False,True
41712,True,False
92365,True,False
102103,True,False
65963,False,True
89877,True,False
63613,False,True
30981,True,False
34741,False,True
77410,True,False
84216,True,False
59296,False,True
92276,False,True
18574,False,True
83744,True,False
79547,False,True
6155,True,False
48413,True,False
84457,True,False
14764,False,True
22452,True,False
7905,True,False
80196,False,True
31710,True,False
27111,False,True
92336,False,True
85290,True,False
90176,False,True
59681,True,False
7789,True,False
620,False,True
45574,True,False
79261,True,False
48499,False,True
12380,True,False
76962,False,True
83251,False,True
2995,True,False
23920,False,True
8445,False,True
87894,False,True
77326,False,True
73454,False,True
91589,True,False
16795,False,True
64336,False,True
45271,True,False
81600,True,False
89410,True,False
46985,False,True
58181,True,False
70510,False,True
35656,True,False
96477,False,True
83311,True,False
47756,False,True
50952,False,True
79800,False,True
50620,True,False
53098,True,False
83754,False,True
86195,True,False
59405,False,True
60478,True,False
76432,True,False
44427,True,False
81041,False,True
44788,True,False
56407,False,True
94373,False,True
23012,True,False
61409,False,True
46434,True,False
91815,False,True
72010,False,True
6798,True,False
1087,True,False
10857,True,False
90644,True,False
36867,False,True
51001,False,True
100192,False,True
31264,False,True
70701,False,True
24227,False,True
4390,True,False
81966,True,False
73292,False,True
102677,True,False
90657,False,True
26742,False,True
100798,False,True
86678,False,True
21329,False,True
20415,False,True
54221,True,False
6547,True,False
1551,False,True
61410,True,False
15436,False,True
52047,False,True
69971,True,False
1267,True,False
26571,False,True
40214,True,False
53654,True,False
27298,True,False
19928,True,False
68890,True,False
54813,False,True
50556,False,True
91071,False,True
65229,True,False
90204,True,False
103605,False,True
72051,True,False
24503,True,False
26415,False,True
9723,False,True
31856,True,False
83334,True,False
28548,True,False
34541,False,True
47941,False,True
14565,False,True
37438,False,True
9696,True,False
29438,True,False
11495,False,True
52109,False,True
94499,True,False
20811,False,True
78845,False,True
69469,True,False
99273,False,True
23356,False,True
84239,True,False
96497,True,False
98510,False,True
85406,True,False
35526,True,False
64627,False,True
40045,True,False
19699,False,True
46761,True,False
92675,False,True
79241,False,True
8595,False,True
103171,False,True
33289,False,True
98967,True,False
64666,False,True
29685,False,True
93928,False,True
76314,True,False
24595,False,True
90461,True,False
59174,False,True
3895,True,False
89576,False,True
19110,False,True
20165,False,True
30670,True,False
25740,False,True
17101,True,False
54105,True,False
52664,True,False
9326,False,True
86181,False,True
41899,True,False
53581,True,False
76576,False,True
29671,False,True
21556,False,True
16058,False,True
81441,True,False
16651,False,True
81165,False,True
99568,True,False
5557,True,False
92422,True,False
81007,True,False
18546,False,True
90137,False,True
77874,False,True
58853,True,False
15190,True,False
70337,False,True
35154,False,True
15841,False,True
56689,False,True
101102,True,False
88107,True,False
53492,True,False
62282,True,False
60628,False,True
40386,False,True
87676,False,True
5148,False,True
59799,True,False
51222,True,False
57277,True,False
21077,False,True
32839,True,False
24160,True,False
81160,False,True
60794,True,False
79769,True,False
45038,True,False
23949,False,True
36679,True,False
88171,False,True
81024,True,False
102616,True,False
51321,True,False
51925,False,True
4310,True,False
88839,True,False
41728,True,False
91296,True,False
74393,False,True
30634,True,False
67071,False,True
14482,False,True
87285,False,True
12672,False,True
11289,True,False
68429,False,True
72561,False,True
50723,False,True
89542,False,True
36806,False,True
33728,True,False
90064,False,True
82343,False,True
98161,False,True
16220,False,True
88590,True,False
55111,False,True
40008,True,False
94688,True,False
94274,False,True
3352,False,True
82571,True,False
73313,True,False
97725,True,False
29443,True,False
20508,True,False
6864,True,False
35948,False,True
83399,False,True
30839,True,False
16912,True,False
85009,False,True
79017,False,True
87267,False,True
46102,True,False
1176,False,True
25283,True,False
60508,True,False
76080,True,False
12336,False,True
50023,False,True
3087,True,False
34891,True,False
63571,True,False
68012,True,False
10670,False,True
8217,False,True
84255,False,True
1010,True,False
60076,False,True
28116,False,True
57895,False,True
99704,False,True
1914,True,False
23925,False,True
63587,False,True
88625,False,True
94579,True,False
72274,False,True
37347,False,True
30015,False,True
57956,False,True
54349,True,False
82744,True,False
12953,False,True
97806,True,False
316,True,False
73520,True,False
78375,False,True
87830,True,False
20088,True,False
87718,True,False
89244,False,True
96817,False,True
10406,True,False
95388,False,True
77241,False,True
72284,False,True
59331,True,False
41253,True,False
77898,True,False
68424,False,True
96063,False,True
69315,True,False
39077,False,True
99574,True,False
86980,False,True
91250,True,False
78462,True,False
99331,False,True
36345,True,False
61267,True,False
91571,True,False
69489,False,True
1074,True,False
23037,True,False
50345,True,False
43359,True,False
75390,False,True
90017,True,False
70540,False,True
93408,True,False
94699,False,True
52208,True,False
95367,True,False
7882,False,True
48121,False,True
58655,True,False
34413,False,True
66493,True,False
28063,True,False
95290,False,True
92331,True,False
17171,False,True
58066,False,True
3832,True,False
19455,False,True
57536,True,False
59975,False,True
41796,False,True
54567,True,False
67032,False,True
93158,True,False
88282,False,True
11679,True,False
38623,True,False
57456,False,True
70781,True,False
80850,False,True
61721,True,False
3468,True,False
69960,False,True
9224,True,False
40358,True,False
86273,False,True
73563,False,True
57951,True,False
70498,True,False
36239,False,True
74071,False,True
16659,False,True
74437,False,True
17215,False,True
97979,False,True
25188,True,False
86674,True,False
3152,False,True
17838,False,True
46241,False,True
63376,False,True
49377,True,False
47732,False,True
66642,True,False
65396,True,False
96262,True,False
32807,True,False
6205,True,False
89292,False,True
76870,True,False
40075,True,False
84506,True,False
92583,True,False
89319,True,False
1245,False,True
82761,True,False
71225,False,True
58300,True,False
40072,False,True
69201,True,False
89587,False,True
50355,False,True
47884,True,False
60743,False,True
87207,True,False
103147,True,False
983,True,False
88976,True,False
30909,True,False
60138,True,False
74715,True,False
59537,True,False
72533,True,False
65624,True,False
44790,False,True
93304,False,True
40300,False,True
74239,False,True
65085,True,False
41123,True,False
9329,False,True
41908,True,False
11249,True,False
49163,False,True
96271,False,True
84278,False,True
84652,False,True
91454,False,True
93900,True,False
62484,True,False
36442,False,True
46836,False,True
89018,True,False
83763,True,False
54090,True,False
27289,False,True
87791,False,True
87873,True,False
52870,False,True
59373,True,False
81661,False,True
10847,True,False
25782,True,False
93289,False,True
44540,True,False
88977,False,True
31448,False,True
87346,True,False
43909,False,True
11136,False,True
39058,False,True
61520,False,True
4455,False,True
25077,True,False
81664,False,True
45321,False,True
83367,True,False
89824,False,True
48071,True,False
18969,True,False
81179,False,True
90302,True,False
18441,True,False
30486,False,True
50266,False,True
84885,True,False
90444,False,True
46676,True,False
100887,False,True
57001,True,False
99886,False,True
11640,False,True
59458,True,False
84685,True,False
91684,False,True
72715,True,False
86850,True,False
59730,True,False
15230,True,False
4158,False,True
81863,False,True
4912,True,False
22193,False,True
72408,False,True
23487,False,True
100958,True,False
46095,True,False
39113,False,True
65844,False,True
61731,False,True
78763,True,False
103326,True,False
76986,True,False
89047,True,False
6228,True,False
26663,True,False
98909,True,False
93238,True,False
1237,False,True
65162,True,False
14958,False,True
28545,False,True
91102,True,False
58699,False,True
80211,False,True
98340,True,False
83019,True,False
54477,False,True
66038,False,True
6109,True,False
6707,True,False
71848,True,False
93800,True,False
1480,False,True
257,False,True
75372,False,True
15870,False,True
82861,False,True
84693,True,False
90945,False,True
93648,False,True
29807,False,True
83335,True,False
10356,True,False
32108,False,True
47162,True,False
63141,True,False
54746,False,True
100424,True,False
79190,True,False
23187,False,True
51717,True,False
93831,False,True
70192,True,False
55451,True,False
83554,True,False
181,True,False
90482,False,True
97990,True,False
71469,True,False
65498,False,True
99634,False,True
76782,True,False
79002,False,True
64829,True,False
2493,False,True
97667,False,True
67650,True,False
33649,False,True
81493,True,False
13844,False,True
86872,False,True
61736,True,False
12456,True,False
92291,True,False
12199,False,True
61199,True,False
81197,False,True
71284,True,False
6330,False,True
90543,False,True
37220,True,False
102728,True,False
60144,False,True
42671,True,False
5561,False,True
38921,False,True
90927,True,False
43681,False,True
88403,False,True
41109,False,True
19938,True,False
90802,False,True
79044,False,True
64160,False,True
81906,False,True
98747,True,False
9851,False,True
44616,False,True
1672,True,False
57684,True,False
65008,True,False
11050,False,True
96559,True,False
5027,False,True
103555,False,True
18983,False,True
33514,True,False
83159,True,False
86100,True,False
9449,False,True
30651,False,True
8286,True,False
63324,False,True
97178,False,True
62996,True,False
6343,False,True
84248,True,False
87377,False,True
67041,True,False
43074,False,True
126,True,False
50691,True,False
20840,False,True
63079,True,False
51174,False,True
63328,False,True
93747,False,True
38628,False,True
87594,True,False
95893,True,False
18052,False,True
48051,False,True
25643,False,True
89181,False,True
89816,True,False
25084,True,False
68484,False,True
6305,True,False
99565,False,True
32764,True,False
24284,False,True
56791,False,True
72655,True,False
12447,False,True
91153,False,True
26678,True,False
74499,False,True
7223,True,False
94246,False,True
49327,True,False
94005,True,False
95001,True,False
88105,False,True
20970,True,False
78964,False,True
97300,False,True
91866,True,False
62241,False,True
76929,True,False
33701,False,True
7571,True,False
3826,False,True
52623,False,True
40071,True,False
52356,False,True
15984,True,False
68756,True,False
95071,True,False
87582,True,False
86639,True,False
72833,True,False
80019,True,False
33618,True,False
79091,False,True
93349,False,True
37703,False,True
1749,False,True
92192,False,True
88224,False,True
84235,False,True
68242,True,False
83510,True,False
158,False,True
19903,False,True
63904,True,False
59541,False,True
20579,True,False
27727,False,True
70169,False,True
95058,True,False
90874,False,True
60439,True,False
91534,False,True
83271,True,False
22643,True,False
1021,True,False
60444,True,False
76444,False,True
30499,True,False
96965,True,False
83192,False,True
89574,False,True
49119,True,False
28163,False,True
95575,True,False
2862,True,False
41301,False,True
65850,True,False
84895,True,False
3424,True,False
58506,True,False
54973,False,True
57087,False,True
56111,True,False
50231,False,True
54218,False,True
55320,False,True
52595,True,False
44943,True,False
84037,True,False
94952,False,True
713,True,False
72649,False,True
28221,True,False
95547,False,True
76022,True,False
34711,False,True
68701,False,True
85058,False,True
52515,False,True
1605,True,False
5926,False,True
17080,True,False
32580,False,True
39929,False,True
58242,True,False
75281,True,False
5050,False,True
78768,False,True
98851,False,True
58059,False,True
89675,True,False
88808,True,False
48817,True,False
56698,True,False
33129,False,True
20931,False,True
72712,False,True
95424,True,False
92983,False,True
78082,True,False
56578,True,False
72523,True,False
49963,True,False
68946,False,True
13542,True,False
74922,True,False
37245,False,True
50385,True,False
67330,True,False
12201,True,False
78758,False,True
94245,True,False
40291,True,False
729,True,False
98186,True,False
16169,True,False
63953,True,False
390,False,True
24363,True,False
89750,False,True
46723,False,True
25125,False,True
71227,True,False
75179,True,False
79432,True,False
26517,False,True
64071,False,True
23426,False,True
64658,True,False
90823,True,False
81378,True,False
52500,False,True
12791,False,True
78302,True,False
34659,True,False
3398,False,True
83855,True,False
43298,False,True
91461,True,False
63205,True,False
79068,True,False
26382,False,True
93904,True,False
57282,False,True
34592,True,False
7165,True,False
44085,False,True
65454,True,False
97739,False,True
85094,False,True
87864,True,False
62262,False,True
57466,True,False
6430,False,True
3544,True,False
85717,True,False
73800,True,False
14850,False,True
14274,False,True
83996,False,True
98907,False,True
2885,False,True
67618,True,False
25540,True,False
83943,False,True
15603,False,True
73708,True,False
10789,True,False
13235,False,True
12011,True,False
92459,True,False
9832,False,True
93935,True,False
12751,False,True
31922,False,True
36131,True,False
26815,True,False
71321,False,True
74868,False,True
75346,True,False
1891,True,False
5209,False,True
5223,True,False
12046,True,False
37922,False,True
35858,False,True
91048,False,True
16629,True,False
4919,True,False
3816,False,True
80366,True,False
60371,True,False
65651,False,True
46915,True,False
13318,False,True
23535,True,False
57809,True,False
50299,True,False
95110,True,False
84118,False,True
52650,True,False
13268,True,False
68267,False,True
18240,True,False
20810,False,True
72612,False,True
88655,False,True
58250,False,True
18535,True,False
12330,False,True
42351,True,False
68195,False,True
92835,True,False
86750,False,True
13242,False,True
19246,False,True
52822,True,False
42171,True,False
60511,False,True
54080,True,False
76388,True,False
90417,False,True
52894,False,True
99559,False,True
50181,False,True
5537,False,True
27040,True,False
60032,False,True
41187,False,True
83150,True,False
25692,True,False
54608,True,False
87459,False,True
88761,False,True
95036,True,False
91495,False,True
74628,True,False
94020,True,False
99020,True,False
55755,False,True
68178,False,True
17705,True,False
38063,False,True
49473,True,False
43057,False,True
31176,True,False
33049,False,True
1732,False,True
89320,False,True
17727,True,False
57142,False,True
95996,True,False
82028,False,True
58984,False,True
7713,True,False
82069,True,False
73063,False,True
24122,True,False
96439,False,True
88882,False,True
12617,False,True
87121,False,True
51020,True,False
90389,False,True
90849,True,False
51876,False,True
12106,True,False
78767,True,False
54333,True,False
85570,False,True
83515,False,True
55048,True,False
60014,False,True
21018,False,True
26036,True,False
22110,False,True
51819,False,True
58704,False,True
85544,True,False
64909,False,True
93183,False,True
45057,True,False
56080,False,True
86837,False,True
89961,False,True
61780,False,True
16674,False,True
12818,True,False
67126,False,True
74206,True,False
11859,True,False
99738,True,False
16555,False,True
52216,False,True
83039,False,True
29107,False,True
65138,False,True
34935,True,False
49925,True,False
72123,False,True
93167,False,True
55280,True,False
70504,True,False
82697,False,True
935,True,False
65822,True,False
27566,False,True
70668,True,False
73584,True,False
65542,False,True
2043,False,True
34268,False,True
26429,True,False
21164,True,False
101188,True,False
40561,True,False
58985,False,True
74097,False,True
72112,False,True
21604,True,False
38589,False,True
87828,False,True
74449,False,True
4602,True,False
80999,True,False
81085,False,True
72370,False,True
67308,False,True
91143,True,False
35093,False,True
100282,False,True
5971,True,False
49234,False,True
43855,True,False
34218,False,True
21206,False,True
29229,False,True
72439,True,False
19801,True,False
69115,True,False
79025,True,False
57554,False,True
89026,False,True
10553,True,False
97375,False,True
84084,True,False
90929,True,False
22299,False,True
45444,True,False
79977,True,False
77800,True,False
73978,False,True
67763,False,True
80699,True,False
88717,True,False
91429,True,False
57192,False,True
69295,False,True
28238,False,True
59534,False,True
12328,True,False
64282,True,False
65849,True,False
43583,True,False
56608,True,False
45464,False,True
79463,False,True
49528,False,True
85331,False,True
8420,True,False
36170,False,True
83578,False,True
90807,True,False
24510,True,False
24095,False,True
20696,True,False
30610,False,True
56877,True,False
81405,True,False
95147,False,True
32030,True,False
13586,False,True
23382,True,False
50822,True,False
7517,False,True
29251,False,True
15238,False,True
56948,False,True
63635,True,False
38124,False,True
14725,True,False
90135,False,True
73901,True,False
93892,True,False
70579,True,False
60197,False,True
71037,True,False
60834,True,False
5156,False,True
47222,False,True
27744,False,True
79408,True,False
70414,False,True
86967,True,False
22602,True,False
98264,True,False
63671,True,False
8989,True,False
17921,True,False
10048,True,False
70683,True,False
62592,False,True
26614,False,True
87030,False,True
38765,True,False
64921,False,True
62841,True,False
50543,False,True
85423,True,False
68980,False,True
78833,True,False
83683,True,False
20467,True,False
43652,False,True
44925,True,False
77167,True,False
62270,False,True
56988,False,True
29364,True,False
21503,False,True
74054,False,True
60666,False,True
100070,True,False
62511,True,False
9171,True,False
59071,True,False
83930,False,True
5159,False,True
72335,False,True
88133,True,False
91334,False,True
68448,True,False
67006,True,False
26719,True,False
90813,True,False
58083,True,False
100156,True,False
84413,True,False
26831,False,True
5887,True,False
56434,False,True
23561,True,False
46772,True,False
26883,False,True
70704,True,False
92582,True,False
59482,False,True
100566,True,False
28765,False,True
33380,False,True
92553,True,False
98705,False,True
9136,True,False
8130,True,False
41987,False,True
84185,False,True
72345,False,True
1382,True,False
85856,True,False
5400,True,False
80609,True,False
26583,True,False
19698,False,True
89194,True,False
81995,False,True
5880,False,True
94708,True,False
89137,False,True
20860,True,False
39270,True,False
39438,True,False
52770,True,False
48044,False,True
53914,True,False
4670,False,True
