dog_id,breed_type_Ancient and Spitz,breed_type_Herding dogs,breed_type_Mastiff-Like,breed_type_Mixed,breed_type_Retriever,breed_type_Scent Hounds,breed_type_Spaniels,breed_type_Terriers,breed_type_Toy dogs,breed_type_Working dogs
94919,False,False,False,False,False,False,False,False,True,False
26717,False,False,False,False,True,False,False,False,False,False
88092,False,False,False,False,True,False,False,False,False,False
75022,True,False,False,False,False,False,False,False,False,False
28619,False,False,False,False,False,True,False,False,False,False
71806,False,False,True,False,False,False,False,False,False,False
98836,False,False,False,False,False,True,False,False,False,False
99234,False,True,False,False,False,False,False,False,False,False
35015,False,False,False,False,False,False,True,False,False,False
67758,True,False,False,False,False,False,False,False,False,False
84234,False,True,False,False,False,False,False,False,False,False
58675,False,False,False,True,False,False,False,False,False,False
41237,False,False,True,False,False,False,False,False,False,False
19105,False,False,False,False,False,True,False,False,False,False
60697,False,True,False,False,False,False,False,False,False,False
83935,False,False,False,False,False,False,True,False,False,False
95680,False,True,False,False,False,False,False,False,False,False
42553,False,False,False,False,False,True,False,False,False,False
71069,False,False,True,False,False,False,False,False,False,False
87257,False,False,False,False,False,False,False,False,True,False
50674,False,True,False,False,False,False,False,False,False,False
97631,False,False,True,False,False,False,False,False,False,False
80294,False,False,False,False,True,False,False,False,False,False
79208,False,False,True,False,False,False,False,False,False,False
77499,False,True,False,False,False,False,False,False,False,False
75834,False,False,False,False,False,False,False,False,False,True
83615,False,False,False,False,False,False,False,False,True,False
47490,False,False,False,False,False,False,False,True,False,False
43133,False,False,False,True,False,False,False,False,False,False
87250,False,False,False,True,False,False,False,False,False,False
60917,False,False,False,False,False,False,False,False,False,True
56280,False,False,False,True,False,False,False,False,False,False
72651,False,False,False,False,True,False,False,False,False,False
46781,False,False,False,False,False,False,True,False,False,False
97846,False,False,True,False,False,False,False,False,False,False
89988,False,False,False,False,True,False,False,False,False,False
53770,False,False,False,False,False,False,True,False,False,False
52773,False,False,False,False,False,False,False,False,True,False
82969,False,False,False,False,False,False,True,False,False,False
42689,False,False,False,False,True,False,False,False,False,False
77338,False,False,True,False,False,False,False,False,False,False
95707,False,False,False,False,False,True,False,False,False,False
92395,False,False,False,True,False,False,False,False,False,False
63446,False,False,True,False,False,False,False,False,False,False
32820,False,False,False,False,False,False,False,False,True,False
35091,False,True,False,False,False,False,False,False,False,False
92279,False,False,False,False,False,False,False,False,True,False
91158,False,False,True,False,False,False,False,False,False,False
1780,False,False,False,False,False,False,False,True,False,False
87269,False,True,False,False,False,False,False,False,False,False
97648,False,False,False,False,False,False,False,True,False,False
85975,False,False,False,False,False,False,True,False,False,False
14995,False,False,False,False,True,False,False,False,False,False
17379,False,False,True,False,False,False,False,False,False,False
88957,False,False,False,False,False,False,False,False,True,False
77350,False,False,False,False,True,False,False,False,False,False
70046,False,False,False,False,False,False,False,True,False,False
48339,False,False,False,False,False,False,False,False,False,True
34395,False,False,False,False,False,True,False,False,False,False
37455,False,False,False,False,True,False,False,False,False,False
73913,False,True,False,False,False,False,False,False,False,False
4693,False,False,False,False,False,False,True,False,False,False
13770,True,False,False,False,False,False,False,False,False,False
50829,False,True,False,False,False,False,False,False,False,False
65374,False,False,False,False,False,False,False,False,False,True
9089,False,False,True,False,False,False,False,False,False,False
80170,False,False,False,False,False,False,True,False,False,False
79862,True,False,False,False,False,False,False,False,False,False
46424,False,False,True,False,False,False,False,False,False,False
59481,False,True,False,False,False,False,False,False,False,False
29127,False,False,False,False,True,False,False,False,False,False
6626,False,False,True,False,False,False,False,False,False,False
58230,False,False,True,False,False,False,False,False,False,False
97031,False,False,False,False,False,False,True,False,False,False
75054,False,False,False,False,False,False,False,True,False,False
26709,False,False,False,False,False,False,False,False,True,False
14948,False,False,True,False,False,False,False,False,False,False
79787,False,False,False,False,False,False,False,False,True,False
92584,False,False,False,False,True,False,False,False,False,False
47770,False,True,False,False,False,False,False,False,False,False
99597,True,False,False,False,False,False,False,False,False,False
53234,False,False,False,False,False,False,False,False,True,False
5947,False,False,False,False,True,False,False,False,False,False
91005,False,False,False,False,False,False,False,False,True,False
28521,False,False,False,False,False,False,False,False,False,True
80471,False,True,False,False,False,False,False,False,False,False
80956,False,False,True,False,False,False,False,False,False,False
34581,False,False,False,True,False,False,False,False,False,False
84956,False,False,True,False,False,False,False,False,False,False
34995,False,False,False,False,False,False,True,False,False,False
96427,False,False,False,False,True,False,False,False,False,False
84432,False,False,False,True,False,False,False,False,False,False
20992,False,False,False,False,False,False,False,False,False,True
11214,False,False,False,False,False,True,False,False,False,False
87112,False,False,False,False,False,False,False,True,False,False
1527,False,False,True,False,False,False,False,False,False,False
72496,False,False,False,False,False,False,False,False,True,False
40729,False,False,False,False,False,True,False,False,False,False
11702,True,False,False,False,False,False,False,False,False,False
34181,False,False,False,True,False,False,False,False,False,False
53189,True,False,False,False,False,False,False,False,False,False
4571,False,False,False,False,True,False,False,False,False,False
56603,False,False,False,False,False,False,True,False,False,False
63299,False,False,True,False,False,False,False,False,False,False
74548,False,True,False,False,False,False,False,False,False,False
5058,False,False,False,False,True,False,False,False,False,False
31535,False,False,True,False,False,False,False,False,False,False
39305,False,False,False,False,False,True,False,False,False,False
11101,False,True,False,False,False,False,False,False,False,False
87029,False,False,True,False,False,False,False,False,False,False
36675,False,False,True,False,False,False,False,False,False,False
18264,False,False,False,False,False,False,False,True,False,False
32997,False,False,False,False,False,True,False,False,False,False
31601,False,False,True,False,False,False,False,False,False,False
98882,False,True,False,False,False,False,False,False,False,False
72708,False,False,False,False,False,False,False,True,False,False
77918,False,False,False,False,False,True,False,False,False,False
41504,False,False,False,False,False,False,False,True,False,False
60769,False,False,False,False,True,False,False,False,False,False
58235,True,False,False,False,False,False,False,False,False,False
100860,False,False,False,False,False,False,False,False,False,True
5233,False,False,False,False,False,False,False,True,False,False
91533,False,False,False,False,False,False,False,False,True,False
70467,False,True,False,False,False,False,False,False,False,False
85400,False,False,False,False,True,False,False,False,False,False
94896,False,False,False,False,False,False,False,False,False,True
9931,False,True,False,False,False,False,False,False,False,False
92340,False,False,True,False,False,False,False,False,False,False
94052,False,False,False,False,False,False,True,False,False,False
1132,False,False,False,False,False,True,False,False,False,False
84170,False,False,True,False,False,False,False,False,False,False
57310,False,False,True,False,False,False,False,False,False,False
13674,False,False,False,False,False,False,False,False,False,True
45778,False,True,False,False,False,False,False,False,False,False
52948,False,False,False,False,False,False,False,False,True,False
5565,False,False,False,False,False,False,True,False,False,False
26628,False,False,False,False,False,False,True,False,False,False
38504,False,False,False,False,False,False,False,False,False,True
100119,False,False,False,False,True,False,False,False,False,False
60955,False,False,False,False,False,True,False,False,False,False
100462,False,False,False,False,False,True,False,False,False,False
5426,False,True,False,False,False,False,False,False,False,False
15941,False,False,False,False,True,False,False,False,False,False
81545,False,False,True,False,False,False,False,False,False,False
93948,False,True,False,False,False,False,False,False,False,False
50845,False,False,True,False,False,False,False,False,False,False
25629,False,True,False,False,False,False,False,False,False,False
85364,False,True,False,False,False,False,False,False,False,False
40769,False,True,False,False,False,False,False,False,False,False
66053,False,True,False,False,False,False,False,False,False,False
47529,False,False,False,False,True,False,False,False,False,False
25908,False,False,False,False,False,False,False,False,False,True
7893,False,True,False,False,False,False,False,False,False,False
95405,False,False,False,False,False,False,False,False,True,False
16622,False,False,False,True,False,False,False,False,False,False
98405,False,False,False,False,False,False,False,False,False,True
86649,False,False,True,False,False,False,False,False,False,False
70652,True,False,False,False,False,False,False,False,False,False
34155,False,False,False,False,True,False,False,False,False,False
21019,False,False,False,False,False,True,False,False,False,False
542,False,False,False,False,False,False,False,True,False,False
68160,False,False,False,False,False,False,False,False,True,False
58711,False,False,False,False,False,False,False,True,False,False
9036,False,False,False,False,False,False,False,False,False,True
25935,False,False,False,False,False,False,True,False,False,False
10369,False,False,True,False,False,False,False,False,False,False
65467,False,False,False,False,False,False,False,False,True,False
12829,False,False,False,False,True,False,False,False,False,False
13526,False,False,False,False,True,False,False,False,False,False
14551,False,False,False,False,False,False,False,False,True,False
22909,False,False,True,False,False,False,False,False,False,False
99222,False,False,True,False,False,False,False,False,False,False
102194,False,False,False,True,False,False,False,False,False,False
16049,False,False,False,False,True,False,False,False,False,False
63687,False,False,False,False,True,False,False,False,False,False
16454,False,False,False,False,True,False,False,False,False,False
88230,True,False,False,False,False,False,False,False,False,False
79385,False,False,False,False,True,False,False,False,False,False
100443,False,False,False,False,False,False,False,False,False,True
23834,False,False,False,False,False,True,False,False,False,False
40658,False,False,False,False,False,False,True,False,False,False
12889,False,False,False,False,True,False,False,False,False,False
33589,False,False,False,False,False,False,True,False,False,False
1008,False,True,False,False,False,False,False,False,False,False
40609,False,False,False,False,False,True,False,False,False,False
91674,False,True,False,False,False,False,False,False,False,False
77240,False,False,True,False,False,False,False,False,False,False
27439,False,False,False,False,False,False,False,True,False,False
85934,False,True,False,False,False,False,False,False,False,False
43170,False,False,False,False,False,False,False,False,False,True
61639,False,False,False,False,False,True,False,False,False,False
40567,False,False,True,False,False,False,False,False,False,False
10333,False,False,False,False,False,True,False,False,False,False
27460,False,False,False,False,False,False,False,False,True,False
51998,False,False,False,False,False,False,False,False,True,False
69777,False,False,False,False,True,False,False,False,False,False
72758,False,False,False,False,False,False,False,False,True,False
18641,False,False,False,False,False,False,False,False,False,True
56302,False,False,False,False,False,False,False,False,False,True
87352,False,False,False,False,False,False,False,False,False,True
96474,False,False,False,True,False,False,False,False,False,False
87961,False,False,False,False,False,False,False,True,False,False
88460,False,False,False,False,True,False,False,False,False,False
83224,False,False,False,False,False,False,True,False,False,False
42978,False,False,False,False,False,False,False,False,True,False
24041,True,False,False,False,False,False,False,False,False,False
37514,False,False,True,False,False,False,False,False,False,False
13553,False,False,False,False,False,False,False,False,True,False
18887,False,False,True,False,False,False,False,False,False,False
28605,False,False,False,False,False,False,False,False,True,False
41712,False,False,True,False,False,False,False,False,False,False
92365,False,False,False,False,True,False,False,False,False,False
102103,False,True,False,False,False,False,False,False,False,False
65963,False,False,False,False,True,False,False,False,False,False
89877,False,False,False,False,True,False,False,False,False,False
63613,False,True,False,False,False,False,False,False,False,False
30981,False,False,False,False,False,False,False,False,True,False
34741,False,True,False,False,False,False,False,False,False,False
77410,False,True,False,False,False,False,False,False,False,False
84216,False,False,True,False,False,False,False,False,False,False
59296,False,False,False,False,False,False,False,False,True,False
92276,False,False,False,False,True,False,False,False,False,False
18574,True,False,False,False,False,False,False,False,False,False
83744,False,False,False,False,True,False,False,False,False,False
79547,False,False,False,False,False,False,False,False,False,True
6155,False,False,False,False,False,False,False,False,True,False
48413,False,False,False,False,False,False,False,False,True,False
84457,False,False,False,False,False,True,False,False,False,False
14764,False,False,False,False,True,False,False,False,False,False
22452,False,False,True,False,False,False,False,False,False,False
7905,False,False,False,False,False,True,False,False,False,False
80196,False,False,False,True,False,False,False,False,False,False
31710,False,False,False,True,False,False,False,False,False,False
27111,False,True,False,False,False,False,False,False,False,False
92336,False,True,False,False,False,False,False,False,False,False
85290,False,False,False,False,False,False,False,False,True,False
90176,False,False,False,False,False,False,True,False,False,False
59681,False,False,False,False,True,False,False,False,False,False
7789,False,False,True,False,False,False,False,False,False,False
620,False,True,False,False,False,False,False,False,False,False
45574,False,False,True,False,False,False,False,False,False,False
79261,False,False,False,False,False,False,False,False,False,True
48499,False,False,False,False,False,False,False,True,False,False
12380,False,False,True,False,False,False,False,False,False,False
76962,False,False,False,True,False,False,False,False,False,False
83251,False,False,True,False,False,False,False,False,False,False
2995,False,False,False,False,True,False,False,False,False,False
23920,False,False,False,False,True,False,False,False,False,False
8445,False,False,False,False,True,False,False,False,False,False
87894,False,True,False,False,False,False,False,False,False,False
77326,False,False,False,False,True,False,False,False,False,False
73454,False,False,True,False,False,False,False,False,False,False
91589,False,False,False,False,False,False,False,False,False,True
16795,True,False,False,False,False,False,False,False,False,False
64336,False,False,False,True,False,False,False,False,False,False
45271,False,False,True,False,False,False,False,False,False,False
81600,False,False,False,False,False,False,False,False,False,True
89410,False,False,True,False,False,False,False,False,False,False
46985,False,False,False,False,False,False,True,False,False,False
58181,False,False,False,False,True,False,False,False,False,False
70510,False,False,False,False,False,False,False,True,False,False
35656,False,False,False,False,False,False,True,False,False,False
96477,False,False,False,False,True,False,False,False,False,False
83311,False,True,False,False,False,False,False,False,False,False
47756,False,True,False,False,False,False,False,False,False,False
50952,False,True,False,False,False,False,False,False,False,False
79800,False,False,False,True,False,False,False,False,False,False
50620,False,False,False,False,True,False,False,False,False,False
53098,False,False,False,True,False,False,False,False,False,False
83754,False,False,False,False,False,False,True,False,False,False
86195,False,False,False,False,True,False,False,False,False,False
59405,False,False,False,False,False,False,False,True,False,False
60478,False,True,False,False,False,False,False,False,False,False
76432,False,False,False,False,False,False,False,False,True,False
44427,False,False,False,False,True,False,False,False,False,False
81041,False,False,False,False,True,False,False,False,False,False
44788,False,False,False,False,False,True,False,False,False,False
56407,False,False,False,False,False,False,False,False,False,True
94373,False,False,False,False,False,False,False,True,False,False
23012,False,False,False,False,False,False,True,False,False,False
61409,False,False,False,True,False,False,False,False,False,False
46434,False,False,False,False,True,False,False,False,False,False
91815,False,False,False,False,False,True,False,False,False,False
72010,False,False,False,False,False,False,False,False,False,True
6798,False,True,False,False,False,False,False,False,False,False
1087,False,False,True,False,False,False,False,False,False,False
10857,False,False,False,False,False,False,False,False,False,True
90644,False,False,False,True,False,False,False,False,False,False
36867,False,False,False,False,True,False,False,False,False,False
51001,False,True,False,False,False,False,False,False,False,False
100192,False,False,False,False,False,False,True,False,False,False
31264,False,False,False,False,True,False,False,False,False,False
70701,False,True,False,False,False,False,False,False,False,False
24227,False,False,True,False,False,False,False,False,False,False
4390,False,False,False,False,True,False,False,False,False,False
81966,True,False,False,False,False,False,False,False,False,False
73292,False,False,False,False,False,True,False,False,False,False
102677,False,True,False,False,False,False,False,False,False,False
90657,True,False,False,False,False,False,False,False,False,False
26742,False,False,False,False,False,False,False,False,False,True
100798,False,False,False,True,False,False,False,False,False,False
86678,False,False,False,False,False,False,True,False,False,False
21329,False,False,True,False,False,False,False,False,False,False
20415,False,True,False,False,False,False,False,False,False,False
54221,False,False,False,False,False,False,False,True,False,False
6547,False,False,True,False,False,False,False,False,False,False
1551,False,False,False,False,False,False,False,False,True,False
61410,False,False,False,True,False,False,False,False,False,False
15436,False,False,True,False,False,False,False,False,False,False
52047,False,False,False,False,True,False,False,False,False,False
69971,False,False,False,False,True,False,False,False,False,False
1267,False,True,False,False,False,False,False,False,False,False
26571,False,True,False,False,False,False,False,False,False,False
40214,False,False,False,False,False,False,False,False,False,True
53654,False,False,False,False,False,False,False,False,True,False
27298,False,False,True,False,False,False,False,False,False,False
19928,False,False,False,True,False,False,False,False,False,False
68890,False,False,False,False,True,False,False,False,False,False
54813,False,False,False,False,False,False,True,False,False,False
50556,False,False,False,True,False,False,False,False,False,False
91071,False,False,False,False,True,False,False,False,False,False
65229,False,False,True,False,False,False,False,False,False,False
90204,False,False,False,False,True,False,False,False,False,False
103605,False,False,False,False,False,True,False,False,False,False
72051,False,False,False,False,False,False,True,False,False,False
24503,False,False,False,False,True,False,False,False,False,False
26415,False,False,True,False,False,False,False,False,False,False
9723,False,False,False,False,False,False,True,False,False,False
31856,True,False,False,False,False,False,False,False,False,False
83334,False,False,True,False,False,False,False,False,False,False
28548,False,False,False,False,False,False,False,True,False,False
34541,False,True,False,False,False,False,False,False,False,False
47941,False,False,False,False,False,False,True,False,False,False
14565,False,False,True,False,False,False,False,False,False,False
37438,False,False,False,False,False,False,False,False,False,True
9696,False,True,False,False,False,False,False,False,False,False
29438,False,False,False,False,False,False,False,False,True,False
11495,False,False,False,False,False,False,False,False,False,True
52109,False,False,True,False,False,False,False,False,False,False
94499,False,False,False,False,False,False,True,False,False,False
20811,False,True,False,False,False,False,False,False,False,False
78845,False,False,False,False,False,False,False,True,False,False
69469,False,False,False,False,False,False,True,False,False,False
99273,False,False,False,False,False,False,False,False,True,False
23356,False,False,False,True,False,False,False,False,False,False
84239,False,True,False,False,False,False,False,False,False,False
96497,False,True,False,False,False,False,False,False,False,False
98510,False,False,False,False,False,False,True,False,False,False
85406,False,True,False,False,False,False,False,False,False,False
35526,False,False,False,False,False,False,False,False,True,False
64627,False,True,False,False,False,False,False,False,False,False
40045,False,False,False,True,False,False,False,False,False,False
19699,False,False,False,False,False,False,False,True,False,False
46761,False,False,False,False,False,True,False,False,False,False
92675,False,True,False,False,False,False,False,False,False,False
79241,False,False,False,False,False,False,False,False,False,True
8595,True,False,False,False,False,False,False,False,False,False
103171,False,False,False,False,True,False,False,False,False,False
33289,False,False,False,False,True,False,False,False,False,False
98967,False,False,True,False,False,False,False,False,False,False
64666,False,True,False,False,False,False,False,False,False,False
29685,False,True,False,False,False,False,False,False,False,False
93928,False,True,False,False,False,False,False,False,False,False
76314,False,False,False,False,False,False,False,False,False,True
24595,False,False,False,False,False,False,False,False,True,False
90461,False,False,False,False,False,False,True,False,False,False
59174,False,False,False,False,False,False,False,False,False,True
3895,False,False,False,False,True,False,False,False,False,False
89576,True,False,False,False,False,False,False,False,False,False
19110,False,False,False,False,False,False,False,True,False,False
20165,False,False,True,False,False,False,False,False,False,False
30670,False,True,False,False,False,False,False,False,False,False
25740,True,False,False,False,False,False,False,False,False,False
17101,False,False,False,False,False,False,False,True,False,False
54105,False,False,False,False,False,False,False,False,False,True
52664,False,False,False,False,False,False,False,False,False,True
9326,False,False,False,False,False,False,False,True,False,False
86181,False,False,False,False,False,True,False,False,False,False
41899,False,True,False,False,False,False,False,False,False,False
53581,False,False,False,False,False,False,False,False,False,True
76576,False,True,False,False,False,False,False,False,False,False
29671,False,False,True,False,False,False,False,False,False,False
21556,False,False,False,False,True,False,False,False,False,False
16058,False,False,True,False,False,False,False,False,False,False
81441,False,False,False,False,False,True,False,False,False,False
16651,False,False,False,False,False,False,False,False,True,False
81165,False,False,False,False,True,False,False,False,False,False
99568,True,False,False,False,False,False,False,False,False,False
5557,False,False,False,False,False,False,True,False,False,False
92422,False,False,False,False,False,False,False,False,True,False
81007,False,False,False,False,False,False,False,False,False,True
18546,True,False,False,False,False,False,False,False,False,False
90137,False,False,False,False,True,False,False,False,False,False
77874,False,True,False,False,False,False,False,False,False,False
58853,False,False,False,False,False,False,False,False,False,True
15190,True,False,False,False,False,False,False,False,False,False
70337,False,False,False,False,True,False,False,False,False,False
35154,False,False,False,False,False,False,True,False,False,False
15841,False,False,False,False,False,True,False,False,False,False
56689,False,True,False,False,False,False,False,False,False,False
101102,False,False,False,False,True,False,False,False,False,False
88107,False,True,False,False,False,False,False,False,False,False
53492,False,False,False,False,False,False,False,True,False,False
62282,False,False,False,False,True,False,False,False,False,False
60628,False,False,False,False,False,False,False,True,False,False
40386,False,True,False,False,False,False,False,False,False,False
87676,False,False,False,False,False,False,False,True,False,False
5148,False,False,False,False,False,False,True,False,False,False
59799,False,False,False,False,False,False,False,False,True,False
51222,False,False,False,False,True,False,False,False,False,False
57277,False,False,True,False,False,False,False,False,False,False
21077,False,False,False,False,False,False,False,True,False,False
32839,False,False,False,False,False,False,False,True,False,False
24160,False,False,False,False,False,False,False,True,False,False
81160,False,False,False,False,False,False,False,False,False,True
60794,False,False,False,False,False,False,True,False,False,False
79769,False,False,True,False,False,False,False,False,False,False
45038,False,False,False,False,False,False,False,True,False,False
23949,True,False,False,False,False,False,False,False,False,False
36679,False,False,False,True,False,False,False,False,False,False
88171,False,False,False,False,False,False,False,True,False,False
81024,False,True,False,False,False,False,False,False,False,False
102616,False,False,False,False,False,False,False,True,False,False
51321,False,False,True,False,False,False,False,False,False,False
51925,False,True,False,False,False,False,False,False,False,False
4310,False,False,False,False,False,False,False,True,False,False
88839,False,False,False,False,False,False,False,True,False,False
41728,False,False,False,False,False,True,False,False,False,False
91296,False,False,False,False,True,False,False,False,False,False
74393,True,False,False,False,False,False,False,False,False,False
30634,False,False,True,False,False,False,False,False,False,False
67071,False,False,False,False,False,False,False,False,True,False
14482,False,False,False,False,False,True,False,False,False,False
87285,False,False,False,True,False,False,False,False,False,False
12672,False,False,False,True,False,False,False,False,False,False
11289,True,False,False,False,False,False,False,False,False,False
68429,False,False,False,False,False,False,False,False,True,False
72561,False,True,False,False,False,False,False,False,False,False
50723,False,False,True,False,False,False,False,False,False,False
89542,False,False,False,False,False,False,True,False,False,False
36806,False,False,False,False,True,False,False,False,False,False
33728,False,False,False,False,False,True,False,False,False,False
90064,False,False,False,False,False,False,False,False,True,False
82343,False,False,True,False,False,False,False,False,False,False
98161,False,False,False,False,False,False,True,False,False,False
16220,False,True,False,False,False,False,False,False,False,False
88590,False,False,False,False,False,False,False,False,True,False
55111,False,True,False,False,False,False,False,False,False,False
40008,False,False,False,False,False,False,False,True,False,False
94688,False,False,True,False,False,False,False,False,False,False
94274,False,False,False,False,True,False,False,False,False,False
3352,False,False,True,False,False,False,False,False,False,False
82571,False,False,False,False,False,False,False,False,False,True
73313,False,True,False,False,False,False,False,False,False,False
97725,False,False,True,False,False,False,False,False,False,False
29443,False,False,False,False,False,False,False,False,True,False
20508,False,True,False,False,False,False,False,False,False,False
6864,False,False,False,False,True,False,False,False,False,False
35948,False,False,False,False,False,False,True,False,False,False
83399,False,False,False,False,True,False,False,False,False,False
30839,False,False,False,False,False,True,False,False,False,False
16912,False,False,False,False,False,True,False,False,False,False
85009,True,False,False,False,False,False,False,False,False,False
79017,False,False,False,False,False,False,False,False,True,False
87267,False,False,False,False,False,True,False,False,False,False
46102,False,True,False,False,False,False,False,False,False,False
1176,False,True,False,False,False,False,False,False,False,False
25283,False,False,False,True,False,False,False,False,False,False
60508,False,False,False,False,True,False,False,False,False,False
76080,False,False,True,False,False,False,False,False,False,False
12336,False,False,True,False,False,False,False,False,False,False
50023,False,False,False,False,False,False,False,False,True,False
3087,False,False,False,False,False,False,False,False,True,False
34891,False,True,False,False,False,False,False,False,False,False
63571,False,False,True,False,False,False,False,False,False,False
68012,False,True,False,False,False,False,False,False,False,False
10670,False,True,False,False,False,False,False,False,False,False
8217,False,False,False,False,True,False,False,False,False,False
84255,False,False,False,False,True,False,False,False,False,False
1010,False,False,False,False,False,False,False,True,False,False
60076,False,True,False,False,False,False,False,False,False,False
28116,False,False,True,False,False,False,False,False,False,False
57895,False,False,False,True,False,False,False,False,False,False
99704,False,False,False,False,True,False,False,False,False,False
1914,False,False,False,False,False,False,False,False,True,False
23925,False,False,False,False,False,True,False,False,False,False
63587,False,True,False,False,False,False,False,False,False,False
88625,False,False,False,False,False,True,False,False,False,False
94579,False,False,False,False,False,False,False,True,False,False
72274,False,False,False,False,True,False,False,False,False,False
37347,False,False,False,False,False,False,False,True,False,False
30015,False,False,False,False,False,False,False,False,True,False
57956,False,True,False,False,False,False,False,False,False,False
54349,False,False,False,False,False,False,False,False,False,True
82744,False,False,False,False,False,False,False,False,True,False
12953,False,False,False,False,False,False,False,True,False,False
97806,False,False,False,False,False,True,False,False,False,False
316,False,False,True,False,False,False,False,False,False,False
73520,False,False,False,False,False,False,True,False,False,False
78375,False,False,False,False,False,False,False,False,False,True
87830,False,False,False,False,True,False,False,False,False,False
20088,False,False,False,False,False,False,True,False,False,False
87718,False,True,False,False,False,False,False,False,False,False
89244,False,False,True,False,False,False,False,False,False,False
96817,False,True,False,False,False,False,False,False,False,False
10406,False,False,True,False,False,False,False,False,False,False
95388,False,False,False,False,False,False,False,True,False,False
77241,False,False,False,False,False,False,False,False,False,True
72284,False,False,False,False,False,False,False,False,True,False
59331,False,False,False,False,False,False,True,False,False,False
41253,False,False,False,False,True,False,False,False,False,False
77898,False,False,False,False,True,False,False,False,False,False
68424,False,False,False,False,False,False,False,True,False,False
96063,False,False,False,False,False,True,False,False,False,False
69315,False,False,False,False,False,False,False,False,True,False
39077,False,True,False,False,False,False,False,False,False,False
99574,False,False,True,False,False,False,False,False,False,False
86980,False,False,False,False,False,False,False,False,True,False
91250,False,False,False,False,True,False,False,False,False,False
78462,False,False,False,False,False,False,False,False,True,False
99331,False,True,False,False,False,False,False,False,False,False
36345,False,False,False,False,False,False,False,False,False,True
61267,False,False,True,False,False,False,False,False,False,False
91571,False,False,False,False,False,True,False,False,False,False
69489,False,False,True,False,False,False,False,False,False,False
1074,False,False,False,False,True,False,False,False,False,False
23037,False,False,False,False,False,False,False,False,False,True
50345,False,False,False,False,True,False,False,False,False,False
43359,False,False,True,False,False,False,False,False,False,False
75390,False,False,True,False,False,False,False,False,False,False
90017,False,True,False,False,False,False,False,False,False,False
70540,False,False,False,False,False,False,True,False,False,False
93408,True,False,False,False,False,False,False,False,False,False
94699,False,False,False,False,True,False,False,False,False,False
52208,False,False,False,False,True,False,False,False,False,False
95367,False,False,False,False,False,True,False,False,False,False
7882,False,False,False,False,True,False,False,False,False,False
48121,True,False,False,False,False,False,False,False,False,False
58655,False,False,False,False,False,False,False,False,True,False
34413,False,False,False,False,True,False,False,False,False,False
66493,False,False,False,False,True,False,False,False,False,False
28063,False,True,False,False,False,False,False,False,False,False
95290,True,False,False,False,False,False,False,False,False,False
92331,False,False,False,False,True,False,False,False,False,False
17171,False,False,False,False,False,False,False,False,False,True
58066,False,False,False,False,True,False,False,False,False,False
3832,False,False,True,False,False,False,False,False,False,False
19455,False,False,False,False,True,False,False,False,False,False
57536,True,False,False,False,False,False,False,False,False,False
59975,False,True,False,False,False,False,False,False,False,False
41796,False,False,False,False,False,False,False,False,True,False
54567,True,False,False,False,False,False,False,False,False,False
67032,False,False,False,False,False,False,False,False,False,True
93158,True,False,False,False,False,False,False,False,False,False
88282,False,False,False,False,False,True,False,False,False,False
11679,False,False,False,False,False,False,False,False,True,False
38623,False,False,False,False,False,False,False,False,False,True
57456,False,False,False,False,False,False,False,False,False,True
70781,False,False,False,True,False,False,False,False,False,False
80850,False,True,False,False,False,False,False,False,False,False
61721,False,False,False,False,True,False,False,False,False,False
3468,False,False,True,False,False,False,False,False,False,False
69960,False,False,False,False,True,False,False,False,False,False
9224,False,False,False,False,False,False,True,False,False,False
40358,False,False,False,False,True,False,False,False,False,False
86273,False,False,False,False,False,False,False,False,True,False
73563,False,False,False,True,False,False,False,False,False,False
57951,False,True,False,False,False,False,False,False,False,False
70498,False,False,False,False,True,False,False,False,False,False
36239,False,False,False,False,False,False,False,True,False,False
74071,False,False,False,False,True,False,False,False,False,False
16659,True,False,False,False,False,False,False,False,False,False
74437,False,False,True,False,False,False,False,False,False,False
17215,False,False,False,False,False,False,False,True,False,False
97979,False,False,False,False,False,False,True,False,False,False
25188,False,True,False,False,False,False,False,False,False,False
86674,False,False,False,True,False,False,False,False,False,False
3152,False,False,False,False,True,False,False,False,False,False
17838,False,False,False,False,False,False,False,False,True,False
46241,False,False,False,False,False,True,False,False,False,False
63376,False,True,False,False,False,False,False,False,False,False
49377,False,False,True,False,False,False,False,False,False,False
47732,False,False,False,False,False,True,False,False,False,False
66642,False,False,False,False,False,False,False,True,False,False
65396,False,False,False,False,True,False,False,False,False,False
96262,False,False,False,False,True,False,False,False,False,False
32807,False,True,False,False,False,False,False,False,False,False
6205,False,False,False,False,False,False,True,False,False,False
89292,False,False,False,False,False,False,False,False,False,True
76870,False,False,False,False,False,False,False,True,False,False
40075,False,False,False,False,True,False,False,False,False,False
84506,False,False,False,False,False,False,False,False,True,False
92583,False,False,False,False,True,False,False,False,False,False
89319,True,False,False,False,False,False,False,False,False,False
1245,False,True,False,False,False,False,False,False,False,False
82761,False,False,False,True,False,False,False,False,False,False
71225,False,False,False,False,False,True,False,False,False,False
58300,False,False,False,False,False,False,False,False,False,True
40072,False,False,False,True,False,False,False,False,False,False
69201,False,True,False,False,False,False,False,False,False,False
89587,False,False,False,False,False,False,False,False,False,True
50355,False,False,False,False,True,False,False,False,False,False
47884,False,False,False,False,False,False,False,False,False,True
